# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = Hypo1_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 200000
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0001
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 300
# data
#   file = data_input_files/data_input.R
# init = 2 (Default)
# random
#   seed = 1436403182
# output
#   file = data_output_CV_advi_Hypo1/output_advi_Hypo1_3.csv
#   diagnostic_file = data_output_CV_advi_Hypo1/output_advi_diag_Hypo1_3.R
#   refresh = 1
lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,5.01036,5.0184,4.99303,2.34808,-1.77871,-1.78742,-1.794,-1.93279,-1.78494,-1.77323,-1.77354,-1.77257,-1.77717,-1.88873,-1.98858,-1.78067,-1.91622,-1.7757,-1.77296,-1.78504,-1.77361,-1.84973,-1.82154,-1.77507,-1.79699,-2.12405,-1.84362,-2.07983,-2.08225,-1.90354,-1.77663,-1.77435,-1.77643,-1.95679,-2.28313,-2.16957,-1.79374,-2.15231,-1.78891,-1.84823,-1.78058,-2.31389,-1.99707,-1.85134,-2.03643,-1.91834,-2.07311,-1.81382,-1.77449,-1.84231,-1.90168,-1.7795,-1.92716,-1.78676,-1.87967,-1.84225,-2.5343,-1.78614,-1.78148,-1.8007,-1.77363,-1.7729,-1.7834,-1.7823,-1.8006,-1.88281,-1.77586,-1.8781,-2.31548,-1.77411,-1.77936,-1.86859,-1.78363,-1.94383,-2.12917,-1.77701,-1.94344,-1.77267,-1.82431,-1.81813,-1.80536,-1.826,-1.8144,-1.78393,-1.8848,-1.78435,-1.88871,-1.91096,-1.95601,-1.88818,-1.77264,-2.10089,-1.81632,-1.77254,-2.15115,-1.81175,-1.88063,-1.8678,-1.79006,-1.85431,-1.78006,-2.06372,-1.77255,-1.88227,-36.8105,-4.49215,105.16,100.657,96.2563,91.9579,87.7617,83.6677,79.676,75.7865,71.9992,68.3142,64.7315,61.2509,57.8727,54.5966,51.4228,48.3513,45.382,42.5149,39.7501,37.0875,34.5272,32.0691,29.7132,27.4596,25.3082,23.2591,21.3122,19.4675,17.7251,16.0849,14.547,13.1113,11.7779,10.5467,9.41773,8.39101,7.46654,6.6443,5.92431,5.30656,4.79105,4.37778,4.06676,3.85798,3.75143,3.74713,3.84508,4.04526,4.34769,4.75235,5.25926,5.86841,6.5798,7.39344,8.30931,9.32743,10.4478,11.6704,12.9952,14.4223,15.9516,17.5832,19.317,21.1531,23.0914,25.1319,27.2747,29.5197,31.867,34.3165,36.8682,39.5222,42.2784,45.1369,48.0976,51.1605,54.3257,57.5932,60.9628,64.4348,68.0089,71.6853,75.464,79.3449,83.328,87.4134,91.601,95.8908,100.283,104.777,109.374,114.073,118.874,123.777,128.783,133.89,139.1,144.413,149.827,155.344,155.344,215.476
0,4.99446,4.9763,4.9759,2.39528,-1.79272,-1.79639,-1.80057,-1.90957,-1.7963,-1.79732,-1.79764,-1.79348,-1.79342,-1.92705,-1.97347,-1.80591,-1.91235,-1.79855,-1.79412,-1.8007,-1.79482,-1.85877,-1.84535,-1.79388,-1.81901,-2.12081,-1.85727,-2.08189,-2.09464,-1.92049,-1.79663,-1.79409,-1.79615,-1.96997,-2.2814,-2.17178,-1.81346,-2.15423,-1.80891,-1.86353,-1.80073,-2.31723,-2.01106,-1.86974,-2.04348,-1.93417,-2.0795,-1.83254,-1.79435,-1.8593,-1.91567,-1.79878,-1.93851,-1.80509,-1.89177,-1.85584,-2.53908,-1.80332,-1.80333,-1.8241,-1.79274,-1.79244,-1.80717,-1.79815,-1.81224,-1.88227,-1.79324,-1.87526,-2.36344,-1.79804,-1.80678,-1.86115,-1.79587,-1.99806,-2.07815,-1.79257,-1.91336,-1.79491,-1.81757,-1.81236,-1.80361,-1.88391,-1.871,-1.82792,-1.85032,-1.79265,-1.9778,-1.86208,-1.89139,-1.84235,-1.80799,-1.98806,-1.90098,-1.80979,-2.0122,-1.9038,-1.82392,-1.81564,-1.87394,-1.80661,-1.85593,-1.91939,-1.82573,-2.05174,-37.638,-3.66418,104.956,100.465,96.0753,91.7878,87.6023,83.5187,79.537,75.6572,71.8793,68.2033,64.6293,61.1572,57.787,54.5187,51.3523,48.2878,45.3253,42.4647,39.706,37.0492,34.4943,32.0414,29.6904,27.4413,25.2941,23.2488,21.3054,19.464,17.7244,16.0868,14.5511,13.1174,11.7855,10.5556,9.42755,8.40145,7.47726,6.65499,5.93464,5.3162,4.79969,4.38509,4.0724,3.86164,3.75279,3.74586,3.84085,4.03775,4.33657,4.73731,5.23997,5.84455,6.55104,7.35945,8.26977,9.28202,10.3962,11.6123,12.9303,14.3502,15.872,17.4957,19.2214,21.049,22.9785,25.0099,27.1433,29.3785,31.7157,34.1548,36.6958,39.3387,42.0835,44.9303,47.879,50.9296,54.0821,57.3365,60.6928,64.1511,67.7113,71.3734,75.1374,79.0033,82.9712,87.0409,91.2126,95.4862,99.8617,104.339,108.919,113.6,118.383,123.268,128.255,133.344,138.535,143.828,149.222,154.719,154.719,214.634
0,5.03128,4.95028,5.10172,2.05116,-1.8181,-1.85384,-1.87151,-2.22282,-1.81816,-1.70418,-1.6967,-1.71466,-1.75335,-1.65583,-2.24274,-1.65547,-2.07801,-1.66221,-1.67379,-1.7495,-1.66359,-1.8978,-1.642,-1.69297,-1.6374,-2.34893,-1.85222,-2.25606,-1.8787,-1.71273,-1.64102,-1.6686,-1.67493,-2.0075,-2.13619,-2.0153,-1.70927,-2.00801,-1.69417,-1.68915,-1.67177,-2.48539,-2.01794,-1.79089,-1.90923,-1.88741,-1.96021,-1.72063,-1.64801,-1.76126,-1.84716,-1.65678,-1.87876,-1.66804,-1.80627,-1.75047,-2.57269,-1.6641,-1.64374,-1.66472,-1.64132,-1.63942,-1.64669,-1.65549,-1.68248,-1.7974,-1.64463,-1.79007,-2.3179,-1.63807,-1.64314,-1.77668,-1.65676,-1.84399,-2.13214,-1.64676,-1.88198,-1.6386,-1.718,-1.70986,-1.69196,-1.69342,-1.67919,-1.64556,-1.81136,-1.66302,-1.76129,-1.85498,-1.92206,-1.82683,-1.63873,-2.1386,-1.6713,-1.64046,-2.22489,-1.66323,-1.83623,-1.81957,-1.6428,-1.80484,-1.63751,-2.13943,-1.64562,-1.71509,-46.2031,-5.81572,106.132,101.602,97.1735,92.8481,88.6254,84.5053,80.4879,76.5732,72.7611,69.0517,65.445,61.941,58.5396,55.2409,52.0448,48.9514,45.9607,43.0727,40.2873,37.6046,35.0246,32.5472,30.1725,27.9005,25.7312,23.6645,21.7004,19.8391,18.0804,16.4244,14.871,13.4204,12.0724,10.827,9.68435,8.64435,7.70702,6.87235,6.14036,5.51103,4.98437,4.56038,4.23906,4.02041,3.90443,3.89111,3.98047,4.17249,4.46718,4.86454,5.36457,5.96726,6.67263,7.48067,8.39137,9.40474,10.5208,11.7395,13.0609,14.4849,16.0116,17.641,19.3731,21.2078,23.1452,25.1852,27.328,29.5734,31.9214,34.3722,36.9256,39.5816,42.3404,45.2018,48.1659,51.2326,54.402,57.6741,61.0489,64.5263,68.1064,71.7891,75.5746,79.4627,83.4534,87.5469,91.743,96.0417,100.443,104.947,109.554,114.263,119.076,123.99,129.008,134.128,139.351,144.676,150.104,155.635,155.635,215.929
0,5.00041,5.0047,4.98653,2.04578,-1.63538,-1.64088,-1.64671,-1.79764,-1.6403,-1.64123,-1.6418,-1.63619,-1.63597,-1.82104,-1.88015,-1.65412,-1.79587,-1.64395,-1.63753,-1.64489,-1.63871,-1.72183,-1.71093,-1.63612,-1.67399,-2.07481,-1.71904,-2.02166,-2.05932,-1.81705,-1.64174,-1.63628,-1.63874,-1.87042,-2.31766,-2.1656,-1.66113,-2.14055,-1.65534,-1.73614,-1.64486,-2.34493,-1.92901,-1.73783,-1.98339,-1.82617,-2.03148,-1.68881,-1.63722,-1.72615,-1.80402,-1.64366,-1.83697,-1.65291,-1.77399,-1.72473,-2.64559,-1.65149,-1.64763,-1.67415,-1.63569,-1.63491,-1.65122,-1.64543,-1.66753,-1.7707,-1.63747,-1.76276,-2.37825,-1.63876,-1.64782,-1.74652,-1.64428,-1.88466,-2.06854,-1.63702,-1.83162,-1.6351,-1.68586,-1.67792,-1.66308,-1.72916,-1.71267,-1.66341,-1.74703,-1.64,-1.83367,-1.77118,-1.82062,-1.74158,-1.64083,-1.9807,-1.73256,-1.64091,-2.02799,-1.73067,-1.71966,-1.70486,-1.6947,-1.68836,-1.67467,-1.90022,-1.64738,-1.87684,-49.3248,-4.65687,104.973,100.479,96.0866,91.7963,87.6081,83.5218,79.5376,75.6555,71.8754,68.1973,64.6213,61.1473,57.7754,54.5055,51.3376,48.2718,45.308,42.4462,39.6865,37.0288,34.4732,32.0196,29.668,27.4185,25.271,23.2256,21.2821,19.4408,17.7015,16.0642,14.5289,13.0957,11.7645,10.5354,9.4083,8.38324,7.46022,6.63924,5.9203,5.3034,4.78854,4.37572,4.06493,3.85618,3.74948,3.74481,3.84218,4.04159,4.34304,4.74652,5.25205,5.85961,6.56921,7.38086,8.29454,9.31026,10.428,11.6478,12.9696,14.3935,15.9194,17.5474,19.2774,21.1094,23.0435,25.0796,27.2177,29.4579,31.8001,34.2444,36.7907,39.439,42.1894,45.0418,47.9963,51.0528,54.2113,57.4719,60.8345,64.2992,67.8659,71.5346,75.3054,79.1782,83.153,87.2299,91.4088,95.6898,100.073,104.558,109.145,113.834,118.625,123.518,128.514,133.611,138.81,144.112,149.515,155.02,155.02,215.03
0,5.01535,4.96626,4.95227,2.2789,-1.77797,-1.79532,-1.80595,-2.00275,-1.7864,-1.74675,-1.74574,-1.75101,-1.76591,-1.81648,-2.05121,-1.743,-1.95556,-1.74274,-1.74458,-1.77423,-1.74331,-1.86059,-1.77276,-1.75339,-1.75514,-2.17515,-1.84436,-2.11831,-2.0279,-1.85556,-1.74362,-1.7484,-1.75148,-1.96332,-2.24818,-2.1348,-1.77181,-2.12251,-1.76463,-1.81505,-1.75359,-2.333,-1.98912,-1.82995,-2.01825,-1.89931,-2.06117,-1.78589,-1.74442,-1.81403,-1.87479,-1.74865,-1.89866,-1.75497,-1.84748,-1.80868,-2.58154,-1.75304,-1.75635,-1.7803,-1.74277,-1.74265,-1.76026,-1.74827,-1.76353,-1.84048,-1.74346,-1.83441,-2.37026,-1.74826,-1.75713,-1.82268,-1.74768,-1.9588,-2.07421,-1.74344,-1.89052,-1.74356,-1.77922,-1.77361,-1.76275,-1.82321,-1.80878,-1.7673,-1.83112,-1.74668,-1.90282,-1.854,-1.89564,-1.83244,-1.74645,-2.03288,-1.81429,-1.74566,-2.08034,-1.8088,-1.824,-1.81245,-1.7789,-1.80043,-1.76331,-1.99407,-1.74609,-1.89951,-39.6109,-4.44969,105.505,100.992,96.5808,92.2722,88.0661,83.9623,79.9608,76.0616,72.2648,68.5704,64.9783,61.4885,58.1011,54.816,51.6333,48.5529,45.5749,42.6992,39.9258,37.2548,34.6861,32.2198,29.8558,27.5942,25.4349,23.3779,21.4233,19.5711,17.8211,16.1736,14.6283,13.1854,11.8449,10.6067,9.47085,8.43733,7.50616,6.67734,5.95086,5.32672,4.80492,4.38547,4.06837,3.8536,3.74118,3.73111,3.82337,4.01799,4.31494,4.71424,5.21588,5.81987,6.5262,7.33487,8.24589,9.25925,10.375,11.593,12.9134,14.3361,15.8612,17.4886,19.2184,21.0505,22.985,25.0218,27.1609,29.4024,31.7462,34.1924,36.7409,39.3918,42.145,45.0005,47.9584,51.0187,54.1812,57.4462,60.8134,64.283,67.855,71.5293,75.3059,79.1849,83.1663,87.2499,91.4359,95.7243,100.115,104.608,109.203,113.901,118.701,123.604,128.608,133.716,138.925,144.237,149.651,155.167,155.167,215.303
0,5.02783,4.99924,4.95986,2.53038,-1.89246,-1.9085,-1.91742,-2.09241,-1.89651,-1.85522,-1.85357,-1.85925,-1.87361,-1.89658,-2.11889,-1.84731,-2.03464,-1.84792,-1.85019,-1.87705,-1.84849,-1.94891,-1.86928,-1.85736,-1.85635,-2.20346,-1.9318,-2.15472,-2.07724,-1.9385,-1.84812,-1.85188,-1.85424,-2.02461,-2.26057,-2.16871,-1.86998,-2.15939,-1.86416,-1.90795,-1.85547,-2.3207,-2.04378,-1.91616,-2.0742,-1.9721,-2.10859,-1.8815,-1.84862,-1.90457,-1.95405,-1.85219,-1.97444,-1.85765,-1.93387,-1.90256,-2.52007,-1.85685,-1.857,-1.87502,-1.84771,-1.84736,-1.85875,-1.854,-1.86863,-1.93686,-1.84936,-1.93375,-2.32395,-1.84911,-1.85391,-1.92803,-1.85643,-1.99548,-2.15506,-1.85143,-1.9974,-1.84757,-1.89507,-1.89036,-1.87954,-1.88772,-1.87761,-1.85385,-1.95721,-1.86269,-1.9317,-1.98702,-2.03124,-1.96973,-1.84809,-2.17479,-1.86993,-1.84932,-2.23363,-1.86412,-1.97896,-1.96834,-1.85062,-1.95929,-1.84736,-2.18163,-1.85339,-1.8963,-31.0805,-4.61863,105.659,101.137,96.7173,92.4002,88.1856,84.0737,80.0643,76.1576,72.3534,68.6519,65.0529,61.5565,58.1628,54.8716,51.683,48.5971,45.6137,42.7329,39.9548,37.2792,34.7062,32.2358,29.8681,27.6029,25.4403,23.3803,21.4229,19.5681,17.816,16.1664,14.6194,13.175,11.8332,10.594,9.45739,8.42339,7.49198,6.66318,5.93697,5.31337,4.79236,4.37395,4.05813,3.84492,3.7343,3.72629,3.82087,4.01805,4.31782,4.7202,5.22518,5.83275,6.54292,7.35569,8.27106,9.28902,10.4096,11.6327,12.9585,14.3869,15.9178,17.5514,19.2875,21.1263,23.0676,25.1116,27.2581,29.5073,31.859,34.3134,36.8703,39.5298,42.292,45.1567,48.1241,51.194,54.3665,57.6416,61.0194,64.4997,68.0826,71.7681,75.5563,79.447,83.4403,87.5362,91.7347,96.0358,100.44,104.946,109.555,114.266,119.08,123.997,129.016,134.138,139.363,144.69,150.12,155.652,155.652,215.957
0,5.01516,5.01756,5.01376,2.37813,-1.79981,-1.81153,-1.81943,-1.97368,-1.80698,-1.78535,-1.78526,-1.78681,-1.79516,-1.87858,-2.02418,-1.78889,-1.94673,-1.7861,-1.78528,-1.80341,-1.78533,-1.87328,-1.82413,-1.79017,-1.80343,-2.15019,-1.86427,-2.10379,-2.06957,-1.90211,-1.78759,-1.7884,-1.79088,-1.97589,-2.26597,-2.158,-1.80922,-2.14277,-1.80385,-1.85393,-1.79479,-2.32581,-2.01206,-1.8666,-2.03475,-1.93306,-2.07057,-1.82833,-1.78778,-1.85675,-1.91576,-1.79313,-1.94087,-1.80061,-1.89372,-1.85647,-2.51725,-1.79999,-1.79282,-1.81061,-1.7868,-1.7859,-1.79445,-1.79624,-1.81515,-1.89793,-1.78949,-1.89368,-2.30175,-1.78614,-1.79041,-1.88522,-1.7984,-1.94321,-2.14694,-1.79139,-1.96262,-1.78587,-1.84235,-1.83625,-1.82312,-1.83012,-1.81939,-1.79287,-1.90759,-1.80142,-1.88499,-1.93658,-1.98377,-1.9144,-1.78546,-2.13509,-1.81759,-1.7859,-2.19047,-1.81259,-1.91199,-1.89906,-1.79463,-1.88606,-1.78767,-2.11084,-1.78649,-1.86733,-35.4706,-4.62219,105.305,100.797,96.3916,92.0884,87.8876,83.7892,79.793,75.8992,72.1078,68.4187,64.8319,61.3475,57.9654,54.6857,51.5083,48.4332,45.4605,42.5901,39.8221,37.1564,34.593,32.132,29.7733,27.5169,25.3629,23.3113,21.3619,19.5149,17.7703,16.128,14.588,13.1504,11.8151,10.5821,9.45154,8.42327,7.49734,6.67374,5.95249,5.33358,4.81701,4.40277,4.09088,3.88133,3.77411,3.76924,3.8667,4.06651,4.36865,4.77314,5.27996,5.88912,6.60063,7.41447,8.33065,9.34917,10.47,11.6932,13.0188,14.4467,15.9769,17.6094,19.3443,21.1816,23.1212,25.1631,27.3073,29.5539,31.9029,34.3541,36.9078,39.5637,42.322,45.1827,48.1456,51.2109,54.3786,57.6486,61.0209,64.4956,68.0726,71.752,75.5337,79.4177,83.4041,87.4928,91.6838,95.9772,100.373,104.871,109.471,114.174,118.979,123.887,128.896,134.009,139.223,144.54,149.959,155.48,155.48,215.665
0,4.98402,5.01116,4.92985,2.47019,-1.838,-1.82855,-1.82503,-1.86561,-1.82707,-1.8579,-1.85733,-1.84352,-1.82919,-2.03465,-1.92058,-1.86723,-1.88176,-1.85092,-1.83939,-1.82325,-1.83975,-1.85267,-1.91219,-1.82449,-1.875,-2.06234,-1.8567,-2.03518,-2.17343,-1.98578,-1.8368,-1.82338,-1.82334,-1.95421,-2.34522,-2.23219,-1.83332,-2.20933,-1.83103,-1.90894,-1.82637,-2.2747,-2.0035,-1.88203,-2.08471,-1.93959,-2.11699,-1.85322,-1.82375,-1.87724,-1.92776,-1.82699,-1.94986,-1.83233,-1.90904,-1.87725,-2.54358,-1.83153,-1.83544,-1.85603,-1.82331,-1.82327,-1.83873,-1.82771,-1.84026,-1.90446,-1.82372,-1.89827,-2.36746,-1.82924,-1.83787,-1.88538,-1.82592,-2.02111,-2.08637,-1.82326,-1.93295,-1.82621,-1.84482,-1.84001,-1.83218,-1.91433,-1.90221,-1.86035,-1.87273,-1.82324,-2.00825,-1.88191,-1.90751,-1.86355,-1.84226,-1.99182,-1.93819,-1.84535,-2.01,-1.94398,-1.84473,-1.83779,-1.9166,-1.83045,-1.89975,-1.92018,-1.86859,-2.10606,-35.9708,-3.42519,104.475,99.9972,95.6216,91.3477,87.1755,83.1049,79.1361,75.269,71.5036,67.8399,64.2779,60.8176,57.459,54.2022,51.047,47.9935,45.0417,42.1917,39.4433,36.7967,34.2517,31.8085,29.4669,27.2271,25.0889,23.0525,21.1178,19.2848,17.5534,15.9238,14.3959,12.9697,11.6452,10.4224,9.30133,8.28194,7.36426,6.54828,5.83401,5.22144,4.71057,4.30141,3.99395,3.7882,3.68415,3.68181,3.78117,3.98223,4.285,4.68947,5.19565,5.80353,6.51312,7.32441,8.2374,9.2521,10.3685,11.5866,12.9064,14.3279,15.8512,17.4761,19.2027,21.031,22.9611,24.9928,27.1263,29.3614,31.6983,34.1368,36.6771,39.3191,42.0627,44.9081,47.8552,50.904,54.0545,57.3067,60.6606,64.1162,67.6735,71.3325,75.0932,78.9556,82.9198,86.9856,91.1531,95.4223,99.7933,104.266,108.84,113.516,118.294,123.174,128.155,133.238,138.422,143.708,149.096,154.586,154.586,214.422
