# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = Hypo1_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 200000
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0001
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 400
# data
#   file = data_input_files/data_input.R
# init = 2 (Default)
# random
#   seed = 1436405042
# output
#   file = data_output_CV_advi_Hypo1/output_advi_Hypo1_4.csv
#   diagnostic_file = data_output_CV_advi_Hypo1/output_advi_diag_Hypo1_4.R
#   refresh = 1
lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,5.00922,5.00933,4.99336,2.35276,-1.78152,-1.79066,-1.79749,-1.93847,-1.78811,-1.77496,-1.77521,-1.77466,-1.77993,-1.88652,-1.99488,-1.78166,-1.92185,-1.77709,-1.77475,-1.78823,-1.77527,-1.85442,-1.82102,-1.7776,-1.79729,-2.13073,-1.84803,-2.0861,-2.07764,-1.90159,-1.77803,-1.77673,-1.77897,-1.96173,-2.2772,-2.16496,-1.79678,-2.14826,-1.79175,-1.84809,-1.78311,-2.31814,-2.00083,-1.85449,-2.03492,-1.92143,-2.07176,-1.81635,-1.7766,-1.8447,-1.90389,-1.78159,-1.92893,-1.78875,-1.88121,-1.8438,-2.53432,-1.78787,-1.78366,-1.80309,-1.7755,-1.77481,-1.78587,-1.78371,-1.80143,-1.88204,-1.77741,-1.87694,-2.32213,-1.77651,-1.78223,-1.86665,-1.78431,-1.95062,-2.12145,-1.77804,-1.93834,-1.77454,-1.82221,-1.81611,-1.80383,-1.83254,-1.82065,-1.78835,-1.87877,-1.78383,-1.89891,-1.9029,-1.94589,-1.88037,-1.77514,-2.08453,-1.82491,-1.77487,-2.13136,-1.82072,-1.87078,-1.85838,-1.79737,-1.84516,-1.78593,-2.04257,-1.77517,-1.89888,-36.9341,-4.39032,105.177,100.675,96.274,91.9758,87.7797,83.6859,79.6942,75.8048,72.0176,68.3327,64.7499,61.2694,57.8911,54.615,51.4411,48.3694,45.4,42.5328,39.7678,37.105,34.5444,32.0861,29.73,27.476,25.3244,23.2749,21.3276,19.4826,17.7398,16.0992,14.5608,13.1246,11.7907,10.559,9.42948,8.40219,7.47712,6.65428,5.93365,5.31523,4.79904,4.38507,4.07331,3.86378,3.75646,3.75136,3.84848,4.04781,4.34937,4.75314,5.25914,5.86735,6.57778,7.39043,8.3053,9.32238,10.4417,11.6632,12.987,14.4129,15.9411,17.5715,19.3041,21.1389,23.076,25.1153,27.2568,29.5005,31.8464,34.2945,36.8449,39.4975,42.2523,45.1093,48.0686,51.13,54.2937,57.5596,60.9277,64.398,67.9706,71.6454,75.4223,79.3016,83.283,87.3666,91.5525,95.8406,100.231,104.723,109.318,114.015,118.814,123.716,128.719,133.825,139.033,144.343,149.756,155.271,155.271,215.381
0,5.03158,5.00347,4.94285,2.47636,-1.88001,-1.89738,-1.90669,-2.09504,-1.88277,-1.83618,-1.83407,-1.84045,-1.85621,-1.87356,-2.11718,-1.8258,-2.02659,-1.82665,-1.82926,-1.85817,-1.8272,-1.93358,-1.84803,-1.83654,-1.83496,-2.19824,-1.91397,-2.14622,-2.06665,-1.92174,-1.82667,-1.83021,-1.83256,-2.00848,-2.26128,-2.16523,-1.84829,-2.15604,-1.84224,-1.89124,-1.83343,-2.31345,-2.02653,-1.895,-2.06755,-1.95237,-2.10395,-1.85949,-1.82674,-1.88301,-1.93376,-1.83012,-1.95483,-1.83552,-1.91325,-1.8812,-2.5357,-1.83485,-1.83668,-1.85599,-1.82601,-1.82574,-1.83835,-1.83227,-1.84728,-1.918,-1.82772,-1.91525,-2.32451,-1.82764,-1.8326,-1.91037,-1.83547,-1.97912,-2.14959,-1.8304,-1.98515,-1.82615,-1.87771,-1.87298,-1.86163,-1.86519,-1.85476,-1.83127,-1.94667,-1.84437,-1.90764,-1.9805,-2.02874,-1.96318,-1.82754,-2.1855,-1.84468,-1.82967,-2.25226,-1.8386,-1.97845,-1.96755,-1.82706,-1.95912,-1.82602,-2.20565,-1.83706,-1.86503,-32.0406,-4.86012,105.715,101.189,96.7663,92.446,88.2283,84.1134,80.1011,76.1915,72.3845,68.6803,65.0787,61.5798,58.1835,54.8899,51.6991,48.6108,45.6253,42.7424,39.9622,37.2847,34.7099,32.2377,29.8682,27.6014,25.4373,23.3758,21.417,19.5609,17.8074,16.1567,14.6086,13.1632,11.8204,10.5803,9.44294,8.40822,7.47617,6.6468,5.92011,5.29609,4.77474,4.35607,4.04007,3.82675,3.7161,3.70813,3.80283,4.00021,4.30026,4.70298,5.20839,5.81646,6.52721,7.34064,8.25674,9.27551,10.397,11.6211,12.9479,14.3774,15.9095,17.5443,19.2818,21.122,23.0649,25.1104,27.2586,29.5094,31.863,34.3192,36.8781,39.5397,42.3039,45.1709,48.1405,51.2127,54.3877,57.6653,61.0456,64.5286,68.1142,71.8025,75.5935,79.4872,83.4835,87.5825,91.7842,96.0886,100.496,105.005,109.618,114.333,119.151,124.071,129.094,134.22,139.448,144.779,150.213,155.75,155.75,216.1
0,5.02715,5.02399,5.04736,2.03688,-1.69064,-1.71443,-1.72813,-1.9902,-1.69873,-1.63987,-1.63782,-1.64596,-1.6671,-1.71127,-2.03965,-1.63038,-1.91353,-1.63104,-1.63435,-1.67522,-1.63206,-1.78687,-1.66402,-1.64628,-1.64368,-2.18548,-1.76417,-2.11265,-1.97728,-1.76539,-1.63107,-1.63912,-1.64336,-1.91623,-2.24826,-2.10753,-1.67096,-2.09084,-1.6619,-1.71367,-1.64737,-2.39403,-1.95608,-1.75075,-1.95506,-1.8435,-2.00402,-1.69504,-1.63532,-1.73513,-1.818,-1.64358,-1.85314,-1.65477,-1.78741,-1.73512,-2.60337,-1.6543,-1.63811,-1.65985,-1.63406,-1.63244,-1.63944,-1.64997,-1.67903,-1.79993,-1.63979,-1.79593,-2.29492,-1.63045,-1.63359,-1.78859,-1.65734,-1.81681,-2.17253,-1.64665,-1.91122,-1.6352,-1.73384,-1.72566,-1.70582,-1.66929,-1.65695,-1.63253,-1.84794,-1.67421,-1.72328,-1.90191,-1.97874,-1.87324,-1.6391,-2.22397,-1.64638,-1.64396,-2.32547,-1.64012,-1.89423,-1.87616,-1.63041,-1.86136,-1.63356,-2.24578,-1.65717,-1.67342,-45.8433,-6.21658,105.606,101.087,96.6705,92.3565,88.1451,84.0363,80.03,76.1264,72.3253,68.6268,65.0309,61.5376,58.1468,54.8587,51.6731,48.5901,45.6097,42.7319,39.9567,37.284,34.714,32.2465,29.8816,27.6193,25.4596,23.4024,21.4479,19.5959,17.8465,16.1997,14.6555,13.2139,11.8748,10.6384,9.50447,8.47318,7.54447,6.71835,5.99481,5.37385,4.85548,4.43969,4.12649,3.91587,3.80784,3.80239,3.89953,4.09925,4.40155,4.80644,5.31392,5.92398,6.63662,7.45185,8.36966,9.39006,10.513,11.7386,13.0668,14.4975,16.0308,17.6667,19.4052,21.2463,23.1899,25.2362,27.385,29.6364,31.9904,34.447,37.0062,39.6679,42.4322,45.2992,48.2687,51.3407,54.5154,57.7927,61.1725,64.6549,68.2399,71.9275,75.7177,79.6105,83.6058,87.7038,91.9043,96.2074,100.613,105.121,109.732,114.446,119.262,124.18,129.201,134.325,139.552,144.881,150.312,155.846,155.846,216.169
0,5.01544,5.05171,5.07905,2.30493,-1.76289,-1.77305,-1.7804,-1.93091,-1.76982,-1.75421,-1.75441,-1.75429,-1.76044,-1.86726,-1.9882,-1.76065,-1.91097,-1.75623,-1.75411,-1.76927,-1.75455,-1.83966,-1.80058,-1.7577,-1.77635,-2.13085,-1.83331,-2.08453,-2.06371,-1.88219,-1.75693,-1.75696,-1.75962,-1.95577,-2.2661,-2.14983,-1.78008,-2.13111,-1.77489,-1.82448,-1.76537,-2.34,-2.00334,-1.84597,-2.00932,-1.92026,-2.04447,-1.80567,-1.75836,-1.83876,-1.90536,-1.76586,-1.93501,-1.7757,-1.88384,-1.84217,-2.49369,-1.77619,-1.75821,-1.77315,-1.75855,-1.75694,-1.75887,-1.77312,-1.79794,-1.89737,-1.7641,-1.89403,-2.25234,-1.75402,-1.75531,-1.88725,-1.77902,-1.89019,-2.19304,-1.76938,-1.98325,-1.75905,-1.83985,-1.83272,-1.81623,-1.78246,-1.7735,-1.75543,-1.92539,-1.78838,-1.82715,-1.96361,-2.02159,-1.93847,-1.75959,-2.20453,-1.76922,-1.76199,-2.27402,-1.76503,-1.94228,-1.9269,-1.75495,-1.91208,-1.7544,-2.19096,-1.76605,-1.80282,-36.725,-5.08043,105.207,100.702,96.2996,91.9996,87.802,83.7067,79.7138,75.8232,72.035,68.3491,64.7655,61.2843,57.9055,54.629,51.4548,48.383,45.4135,42.5464,39.7816,37.1192,34.5591,32.1013,29.7459,27.4929,25.3422,23.2938,21.3478,19.5041,17.7628,16.1238,14.5872,13.1529,11.8209,10.5913,9.46407,8.43916,7.51659,6.69638,5.9785,5.36298,4.84979,4.43896,4.13047,3.92432,3.82052,3.81907,3.91996,4.1232,4.42878,4.83671,5.34698,5.9596,6.67456,7.49187,8.41153,9.43353,10.5579,11.7846,13.1136,14.545,16.0787,17.7148,19.4532,21.294,23.2371,25.2825,27.4303,29.6805,32.033,34.4878,37.045,39.7045,42.4664,45.3306,48.2972,51.3661,54.5373,57.811,61.1869,64.6652,68.2458,71.9288,75.7141,79.6018,83.5918,87.6842,91.8789,96.176,100.575,105.077,109.681,114.388,119.196,124.108,129.121,134.237,139.455,144.776,150.198,155.724,155.724,215.945
0,5.02292,4.96649,4.91432,2.01101,-1.68819,-1.71379,-1.72822,-2.00557,-1.6957,-1.63029,-1.62773,-1.63691,-1.65999,-1.69437,-2.05074,-1.6176,-1.91723,-1.61873,-1.62256,-1.66602,-1.61973,-1.78098,-1.6512,-1.63427,-1.63119,-2.18568,-1.75329,-2.10767,-1.97898,-1.76051,-1.61874,-1.62502,-1.62873,-1.89873,-2.27193,-2.12718,-1.65307,-2.11395,-1.64354,-1.71537,-1.6297,-2.35975,-1.92312,-1.72283,-1.9847,-1.80863,-2.04197,-1.6675,-1.61883,-1.70165,-1.77672,-1.62315,-1.80621,-1.63023,-1.74261,-1.69484,-2.72235,-1.6281,-1.63874,-1.67159,-1.61758,-1.61786,-1.64375,-1.62309,-1.64115,-1.73648,-1.61814,-1.72981,-2.43711,-1.62599,-1.63781,-1.71726,-1.62345,-1.8982,-2.04106,-1.61857,-1.80798,-1.61865,-1.66593,-1.65917,-1.64535,-1.71635,-1.69739,-1.64562,-1.73955,-1.62496,-1.80939,-1.77404,-1.83148,-1.7477,-1.61978,-2.0216,-1.69385,-1.61867,-2.09371,-1.68403,-1.74664,-1.73167,-1.64822,-1.71719,-1.63133,-1.99763,-1.61783,-1.77384,-49.5031,-5.40975,105.655,101.134,96.7158,92.4,88.1868,84.076,80.0678,76.162,72.3588,68.658,65.0598,61.564,58.1708,54.88,51.6917,48.606,45.6227,42.7419,39.9637,37.2879,34.7146,32.2438,29.8756,27.6098,25.4465,23.3857,21.4274,19.5716,17.8184,16.1676,14.6193,13.1735,11.8302,10.5894,9.45107,8.41526,7.48196,6.65115,5.92284,5.29703,4.77371,4.3529,4.03458,3.81876,3.70543,3.69461,3.78628,3.98046,4.27713,4.67629,5.17796,5.78213,6.48879,7.29795,8.20961,9.22376,10.3404,11.5596,12.8812,14.3054,15.832,17.4612,19.1928,21.0269,22.9636,25.0027,27.1444,29.3885,31.7351,34.1842,36.7359,39.39,42.1466,45.0057,47.9674,51.0315,54.1981,57.4672,60.8388,64.3129,67.8895,71.5686,75.3502,79.2343,83.2209,87.31,91.5016,95.7957,100.192,104.691,109.293,113.997,118.804,123.713,128.724,133.838,139.055,144.374,149.796,155.32,155.32,215.538
0,4.99898,5.04306,5.00327,2.36566,-1.78166,-1.78004,-1.78121,-1.86454,-1.78006,-1.79562,-1.79598,-1.78727,-1.7804,-1.95837,-1.92505,-1.80773,-1.87155,-1.79592,-1.78765,-1.78221,-1.78871,-1.82752,-1.85537,-1.78,-1.82175,-2.07391,-1.82882,-2.03926,-2.12913,-1.93622,-1.78942,-1.78012,-1.78108,-1.93942,-2.3186,-2.19991,-1.79536,-2.17733,-1.79214,-1.86301,-1.78572,-2.29643,-1.99182,-1.85293,-2.04732,-1.9193,-2.08101,-1.81937,-1.78174,-1.84822,-1.90725,-1.78703,-1.93379,-1.79465,-1.88779,-1.85085,-2.52235,-1.79464,-1.78777,-1.80575,-1.78154,-1.78065,-1.78932,-1.79104,-1.81004,-1.89332,-1.78412,-1.88842,-2.30534,-1.78109,-1.78578,-1.87802,-1.79199,-1.94517,-2.13581,-1.78481,-1.95022,-1.78016,-1.83122,-1.8247,-1.81177,-1.83392,-1.82284,-1.79234,-1.88632,-1.79,-1.90089,-1.90842,-1.95025,-1.88452,-1.78068,-2.08355,-1.8317,-1.78058,-2.12463,-1.82943,-1.86902,-1.85625,-1.80686,-1.84197,-1.79524,-2.02576,-1.78215,-1.9198,-36.8309,-4.21903,104.762,100.273,95.8863,91.6013,87.4182,83.3372,79.3582,75.4812,71.7062,68.0332,64.4622,60.9932,57.6263,54.3613,51.1984,48.1374,45.1785,42.3216,39.5667,36.9138,34.3629,31.914,29.5671,27.3223,25.1794,23.1386,21.1998,19.3629,17.6281,15.9953,14.4645,13.0358,11.709,10.4842,9.36147,8.34073,7.42199,6.60527,5.89055,5.27785,4.76715,4.35847,4.05179,3.84712,3.74446,3.74382,3.84518,4.04855,4.35393,4.76132,5.27072,5.88213,6.59555,7.41098,8.32841,9.34786,10.4693,11.6928,13.0183,14.4457,15.9752,17.6068,19.3403,21.1758,23.1133,25.1529,27.2944,29.538,31.8836,34.3311,36.8807,39.5323,42.2859,45.1416,48.0992,51.1588,54.3205,57.5841,60.9498,64.4175,67.9872,71.6589,75.4326,79.3083,83.286,87.3658,91.5475,95.8313,100.217,104.705,109.295,113.986,118.78,123.676,128.674,133.774,138.975,144.279,149.685,155.193,155.193,215.225
0,5.00151,5.04866,5.0266,2.27564,-1.74179,-1.74179,-1.74403,-1.84277,-1.74178,-1.75433,-1.7548,-1.74674,-1.74125,-1.92247,-1.90829,-1.76704,-1.8478,-1.75552,-1.74757,-1.74476,-1.74871,-1.79719,-1.81723,-1.74125,-1.78256,-2.06878,-1.79794,-2.03016,-2.10875,-1.90371,-1.74992,-1.74155,-1.74291,-1.91936,-2.31282,-2.18595,-1.75955,-2.16207,-1.75584,-1.82712,-1.74843,-2.30876,-1.97617,-1.82359,-2.02335,-1.8967,-2.05926,-1.78645,-1.74369,-1.81857,-1.88376,-1.75004,-1.91316,-1.75889,-1.86275,-1.82199,-2.52964,-1.75909,-1.74816,-1.76628,-1.74366,-1.74247,-1.74949,-1.75534,-1.77737,-1.87101,-1.7472,-1.86609,-2.29176,-1.74171,-1.74565,-1.85561,-1.75735,-1.90829,-2.14356,-1.74875,-1.93849,-1.74205,-1.80453,-1.79725,-1.78235,-1.79104,-1.77977,-1.75043,-1.87011,-1.75675,-1.85681,-1.89697,-1.94532,-1.87058,-1.74121,-2.09865,-1.7855,-1.7412,-2.14799,-1.78232,-1.85638,-1.84178,-1.76064,-1.82568,-1.75033,-2.04267,-1.74138,-1.86587,-39.1831,-4.5285,104.821,100.33,95.9411,91.6542,87.4693,83.3865,79.4058,75.5271,71.7505,68.076,64.5035,61.0331,57.6647,54.3984,51.2342,48.172,45.2119,42.3538,39.5978,36.9439,34.392,31.9422,29.5945,27.3488,25.2051,23.1636,21.2241,19.3866,17.6513,16.0179,14.4867,13.0575,11.7303,10.5053,9.38225,8.36129,7.4424,6.62557,5.9108,5.29809,4.78745,4.37886,4.07234,3.86787,3.76547,3.76513,3.86685,4.07063,4.37647,4.78438,5.29434,5.90637,6.62046,7.43661,8.35482,9.37509,10.4974,11.7218,13.0483,14.4768,16.0074,17.64,19.3747,21.2115,23.1503,25.1912,27.3341,29.5791,31.9262,34.3753,36.9265,39.5798,42.3351,45.1924,48.1519,51.2134,54.3769,57.6426,61.0102,64.48,68.0518,71.7256,75.5016,79.3795,83.3596,87.4417,91.6259,95.9121,100.3,104.791,109.383,114.078,118.874,123.773,128.773,133.876,139.081,144.388,149.797,155.308,155.308,215.373
0,4.99358,4.94016,5.04019,2.3673,-1.78768,-1.79743,-1.80509,-1.94912,-1.7966,-1.78076,-1.78082,-1.78148,-1.78907,-1.87819,-2.01943,-1.78432,-1.9461,-1.78125,-1.78086,-1.80189,-1.7807,-1.87828,-1.81376,-1.78851,-1.79412,-2.17497,-1.87359,-2.12948,-2.04177,-1.88166,-1.78118,-1.78766,-1.79131,-1.99855,-2.22701,-2.12259,-1.81461,-2.10802,-1.80802,-1.83607,-1.79646,-2.36653,-2.03519,-1.87783,-2.00883,-1.94814,-2.04579,-1.83304,-1.78549,-1.8623,-1.9237,-1.79119,-1.94678,-1.79852,-1.89463,-1.85485,-2.51657,-1.7953,-1.78904,-1.80855,-1.78156,-1.78084,-1.79347,-1.78793,-1.80314,-1.87652,-1.78183,-1.86782,-2.36095,-1.78618,-1.79525,-1.85066,-1.78398,-1.99404,-2.06858,-1.78073,-1.89982,-1.78408,-1.80357,-1.79823,-1.78978,-1.88235,-1.86929,-1.82308,-1.83217,-1.7807,-1.98744,-1.84154,-1.86871,-1.82197,-1.80329,-1.95882,-1.91036,-1.80672,-1.97869,-1.91635,-1.80246,-1.79529,-1.88533,-1.78783,-1.8661,-1.88429,-1.83113,-2.09046,-38.9811,-3.54763,105.179,100.685,96.2928,92.0025,87.8141,83.7277,79.7431,75.8604,72.0796,68.4008,64.8238,61.3487,57.9755,54.7043,51.5349,48.4674,45.5018,42.6382,39.8764,37.2165,34.6585,32.2024,29.8483,27.596,25.4456,23.3971,21.4505,19.6059,17.8631,16.2222,14.6832,13.2461,11.9109,10.6777,9.54627,8.51679,7.5892,6.76351,6.03972,5.41783,4.89785,4.47976,4.16357,3.94928,3.83688,3.82639,3.9178,4.11111,4.40632,4.80342,5.30243,5.90333,6.60614,7.41084,8.31745,9.32595,10.4364,11.6487,12.9629,14.379,15.897,17.5169,19.2387,21.0624,22.988,25.0155,27.1449,29.3762,31.7094,34.1444,36.6814,39.3203,42.0611,44.9038,47.8484,50.8949,54.0433,57.2936,60.6458,64.0999,67.6559,71.3138,75.0736,78.9352,82.8988,86.9643,91.1317,95.401,99.7722,104.245,108.82,113.497,118.276,123.157,128.139,133.224,138.41,143.698,149.089,154.581,154.581,214.45
