# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = Hypo2_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 200000
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0001
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 300
# data
#   file = data_input_files/data_input.R
# init = 2 (Default)
# random
#   seed = 1436440997
# output
#   file = data_output_CV_advi_Hypo2/output_advi_Hypo2_3.csv
#   diagnostic_file = data_output_CV_advi_Hypo2/output_advi_diag_Hypo2_3.R
#   refresh = 1
lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,5.02583,5.05297,4.78195,2.31079,-1.76304,-1.77122,-1.77684,-1.9141,-1.76652,-1.7584,-1.75922,-1.7568,-1.75842,-1.89715,-1.9509,-1.77234,-1.87794,-1.76582,-1.76043,-1.76138,-1.76284,-1.8113,-1.8323,-1.75653,-1.80189,-2.05535,-1.80209,-2.01085,-2.14831,-1.94104,-1.77292,-1.75697,-1.75653,-1.89341,-2.38561,-2.25793,-1.76284,-2.23993,-1.76018,-1.87867,-1.75696,-2.21519,-1.92546,-1.80265,-2.10744,-1.85754,-2.14963,-1.77529,-1.75711,-1.79653,-1.84499,-1.75685,-1.86774,-1.75967,-1.82865,-1.79872,-2.65616,-1.75992,-1.78052,-1.80841,-1.75701,-1.75772,-1.78147,-1.75906,-1.77146,-1.84151,-1.75675,-1.83993,-2.37696,-1.76241,-1.77038,-1.83708,-1.76272,-1.95539,-2.09811,-1.75889,-1.91973,-1.75653,-1.80572,-1.80107,-1.78956,-1.81111,-1.79766,-1.76642,-1.88143,-1.77278,-1.86227,-1.91932,-1.97278,-1.90076,-1.75733,-2.14801,-1.78357,-1.75908,-2.22326,-1.77564,-1.91826,-1.90624,-1.75965,-1.89687,-1.75653,-2.1706,-1.7659,-1.8094,-36.6626,-5.16085,105.163,100.648,96.2356,91.9258,87.7185,83.6138,79.6117,75.7121,71.9151,68.2207,64.6288,61.1394,57.7526,54.4684,51.2868,48.2076,45.2311,42.3571,39.5857,36.9168,34.3505,31.8867,29.5255,27.2668,25.1107,23.0572,21.1062,19.2578,17.5119,15.8686,14.3279,12.8897,11.5541,10.321,9.19046,8.1625,7.23709,6.41425,5.69396,5.07622,4.56105,4.14843,3.83838,3.63087,3.52593,3.52354,3.62371,3.82644,4.13173,4.53957,5.04997,5.66293,6.37845,7.19652,8.11715,9.14034,10.2661,11.4944,12.8252,14.2587,15.7946,17.4332,19.1743,21.0179,22.9641,25.0129,27.1642,29.4181,31.7745,34.2335,36.7951,39.4592,42.2258,45.0951,48.0668,51.1412,54.3181,57.5975,60.9795,64.4641,68.0512,71.7409,75.5332,79.4279,83.4253,87.5252,91.7277,96.0327,100.44,104.95,109.563,114.278,119.096,124.017,129.04,134.165,139.393,144.724,150.157,155.693,155.693,216.03
0,5.0411,5.09507,4.74648,2.31608,-1.7737,-1.78411,-1.79016,-1.94175,-1.77528,-1.75913,-1.75966,-1.75883,-1.76249,-1.88808,-1.9631,-1.77222,-1.88486,-1.7671,-1.76234,-1.76379,-1.76525,-1.81205,-1.83674,-1.75887,-1.80732,-2.04634,-1.79979,-2.00021,-2.16522,-1.95476,-1.77921,-1.76018,-1.75916,-1.8825,-2.41393,-2.28451,-1.76245,-2.26716,-1.76048,-1.8945,-1.75882,-2.18924,-1.91139,-1.79687,-2.13079,-1.84802,-2.17283,-1.77307,-1.76047,-1.79261,-1.83832,-1.75883,-1.86125,-1.76079,-1.82526,-1.7973,-2.66819,-1.76156,-1.78396,-1.8115,-1.75931,-1.7599,-1.78251,-1.76196,-1.77571,-1.84957,-1.75959,-1.85093,-2.34845,-1.76193,-1.76763,-1.85469,-1.77048,-1.92884,-2.14184,-1.76649,-1.95731,-1.76083,-1.83216,-1.8284,-1.81561,-1.78849,-1.77773,-1.75974,-1.93998,-1.80062,-1.81778,-1.99756,-2.06635,-1.98361,-1.77526,-2.29028,-1.76178,-1.78606,-2.40106,-1.75898,-2.04133,-2.031,-1.76611,-2.02973,-1.78247,-2.39913,-1.82675,-1.76235,-34.5301,-6.06446,105.299,100.773,96.3497,92.0295,87.8121,83.6977,79.6861,75.7774,71.9715,68.2686,64.6684,61.1712,57.7768,54.4853,51.2967,48.2109,45.228,42.348,39.5708,36.8965,34.3251,31.8566,29.4909,27.2281,25.0681,23.0111,21.0569,19.2055,17.4571,15.8115,14.2687,12.8289,11.4919,10.2578,9.1265,8.09812,7.17261,6.34996,5.63019,5.01328,4.49924,4.08807,3.77977,3.57434,3.47178,3.47209,3.57527,3.78131,4.09023,4.50201,5.01666,5.63419,6.35458,7.17784,8.10397,9.13297,10.2648,11.4996,12.8372,14.2777,15.821,17.4672,19.2163,21.0682,23.0231,25.0808,27.2413,29.5047,31.871,34.3402,36.9122,39.5872,42.3649,45.2456,48.2291,51.3155,54.5047,57.7968,61.1918,64.6897,68.2904,71.994,75.8005,79.7098,83.722,87.8371,92.055,96.3758,100.8,105.326,109.955,114.688,119.523,124.461,129.502,134.646,139.892,145.242,150.694,156.249,156.249,216.797
0,5.02291,5.03923,4.7804,2.16118,-1.69672,-1.70603,-1.71254,-1.86935,-1.70101,-1.6917,-1.69258,-1.68987,-1.6919,-1.84884,-1.91391,-1.70699,-1.83051,-1.69959,-1.69362,-1.69568,-1.69618,-1.75421,-1.7738,-1.6896,-1.73947,-2.03653,-1.74381,-1.98541,-2.13118,-1.89618,-1.70704,-1.6899,-1.6896,-1.84983,-2.40093,-2.25593,-1.69759,-2.23581,-1.69433,-1.82624,-1.69028,-2.21924,-1.88574,-1.7438,-2.08707,-1.80688,-2.13587,-1.71164,-1.69017,-1.73589,-1.79134,-1.68998,-1.81684,-1.69315,-1.77162,-1.7373,-2.72156,-1.6932,-1.71794,-1.75053,-1.69034,-1.69131,-1.71984,-1.69191,-1.70504,-1.78242,-1.68966,-1.77981,-2.41438,-1.69804,-1.70823,-1.77488,-1.69477,-1.92957,-2.0629,-1.69098,-1.86289,-1.68991,-1.73785,-1.73254,-1.7202,-1.76259,-1.74634,-1.70617,-1.81523,-1.7021,-1.82891,-1.85342,-1.90998,-1.83184,-1.68959,-2.09633,-1.73297,-1.69001,-2.17343,-1.72344,-1.84373,-1.83023,-1.69955,-1.81862,-1.69129,-2.10429,-1.69296,-1.77527,-42.19,-5.3413,105.157,100.644,96.2328,91.9244,87.7185,83.6151,79.6142,75.7158,71.9199,68.2265,64.6356,61.1472,57.7613,54.4779,51.2969,48.2185,45.2426,42.3692,39.5983,36.9299,34.3639,31.9005,29.5396,27.2811,25.1252,23.0718,21.1208,19.2724,17.5265,15.883,14.3421,12.9036,11.5677,10.3342,9.20326,8.1748,7.24885,6.42539,5.70442,5.08596,4.56999,4.15652,3.84555,3.63708,3.53111,3.52763,3.62665,3.82817,4.13219,4.5387,5.04772,5.65923,6.37323,7.18974,8.10875,9.13025,10.2542,11.4807,12.8097,14.2412,15.7752,17.4117,19.1507,20.9922,22.9362,24.9827,27.1316,29.3831,31.7371,34.1936,36.7525,39.414,42.178,45.0444,48.0134,51.0849,54.2588,57.5353,60.9142,64.3957,67.9796,71.6661,75.455,79.3465,83.3404,87.4369,91.6358,95.9372,100.341,104.848,109.457,114.168,118.982,123.898,128.917,134.039,139.263,144.589,150.018,155.549,155.549,215.841
0,5.02198,5.17488,5.13436,1.9433,-1.58439,-1.58378,-1.5861,-1.71365,-1.58351,-1.60611,-1.60747,-1.59495,-1.58427,-1.85644,-1.78871,-1.62954,-1.70895,-1.61188,-1.5985,-1.58488,-1.60085,-1.64374,-1.70893,-1.58386,-1.65604,-1.99158,-1.64485,-1.94227,-2.13036,-1.83423,-1.60215,-1.58335,-1.58386,-1.80452,-2.40727,-2.22582,-1.60291,-2.18603,-1.59952,-1.70958,-1.59142,-2.34948,-1.90091,-1.69554,-1.96776,-1.80145,-2.00807,-1.65164,-1.58887,-1.70276,-1.80052,-1.60242,-1.85168,-1.62044,-1.78566,-1.72711,-2.56049,-1.6287,-1.58463,-1.59735,-1.6004,-1.59771,-1.58383,-1.63594,-1.68509,-1.85844,-1.62323,-1.86372,-2.14049,-1.59395,-1.58672,-1.87467,-1.67323,-1.68579,-2.40969,-1.6594,-2.0764,-1.63363,-1.82654,-1.81773,-1.78859,-1.58471,-1.58334,-1.60014,-2.0347,-1.74879,-1.59969,-2.134,-2.25372,-2.10299,-1.67724,-2.62406,-1.59038,-1.70095,-2.7903,-1.59899,-2.17786,-2.15516,-1.63755,-2.14279,-1.67779,-2.73678,-1.7657,-1.58505,-46.6127,-8.02451,104.809,100.311,95.9144,91.6206,87.4293,83.3405,79.3541,75.4703,71.6889,68.0099,64.4335,60.9595,57.588,54.319,51.1525,48.0885,45.1269,42.2678,39.5112,36.8571,34.3054,31.8562,29.5095,27.2653,25.1236,23.0843,21.1476,19.3133,17.5814,15.9521,14.4252,13.0008,11.6789,10.4595,9.34256,8.32809,7.4161,6.60659,5.89956,5.295,4.79293,4.39333,4.09622,3.90158,3.80942,3.81974,3.93254,4.14782,4.46557,4.88581,5.40852,6.03372,6.76139,7.59154,8.52417,9.55928,10.6969,11.9369,13.2795,14.7245,16.272,17.922,19.6745,21.5294,23.4868,25.5467,27.7091,29.974,32.3413,34.8111,37.3834,40.0582,42.8354,45.7152,48.6974,51.782,54.9692,58.2589,61.651,65.1456,68.7427,72.4422,76.2443,80.1488,84.1558,88.2653,92.4772,96.7917,101.209,105.728,110.35,115.074,119.901,124.83,129.862,134.996,140.233,145.572,151.014,156.558,156.558,216.975
0,5.02533,5.14689,4.6,1.99335,-1.62892,-1.61713,-1.61276,-1.66407,-1.6199,-1.68064,-1.6841,-1.66173,-1.63339,-2.0165,-1.70533,-1.72611,-1.65312,-1.69969,-1.67572,-1.61917,-1.68243,-1.61787,-1.85028,-1.63772,-1.77875,-1.83132,-1.61667,-1.79332,-2.37815,-2.02613,-1.69463,-1.63613,-1.62833,-1.69554,-2.71191,-2.508,-1.60977,-2.46726,-1.61097,-1.87798,-1.61616,-2.06871,-1.74787,-1.63092,-2.22246,-1.68447,-2.27578,-1.61398,-1.6211,-1.63189,-1.68082,-1.61148,-1.70924,-1.60875,-1.67049,-1.64066,-2.94435,-1.60897,-1.66119,-1.70495,-1.6134,-1.61507,-1.65678,-1.60941,-1.62135,-1.70601,-1.60878,-1.70819,-2.47225,-1.6191,-1.63006,-1.71296,-1.61656,-1.8756,-2.07278,-1.61277,-1.83779,-1.6089,-1.68379,-1.67884,-1.66353,-1.6684,-1.65087,-1.61551,-1.80775,-1.64388,-1.72035,-1.87282,-1.95506,-1.85168,-1.61663,-2.22406,-1.62522,-1.62415,-2.3496,-1.61655,-1.90186,-1.88642,-1.60904,-1.87819,-1.61678,-2.30957,-1.65144,-1.63731,-47.1908,-6.75175,104.499,99.9938,95.5914,91.2916,87.0943,82.9996,79.0074,75.1177,71.3306,67.6461,64.0641,60.5846,57.2077,53.9334,50.7615,47.6923,44.7256,41.8614,39.0998,36.4407,33.8842,31.4302,29.0788,26.8299,24.6835,22.6397,20.6985,18.8598,17.1236,15.49,13.959,12.5305,11.2045,9.9811,8.86023,7.84191,6.92614,6.11291,5.40223,4.7941,4.28852,3.88548,3.58499,3.38705,3.29165,3.2988,3.4085,3.62075,3.93554,4.35288,4.87277,5.4952,6.22018,7.04771,7.97779,9.01041,10.1456,11.3833,12.7236,14.1664,15.7117,17.3596,19.1101,20.9631,22.9186,24.9767,27.1374,29.4006,31.7663,34.2346,36.8054,39.4788,42.2547,45.1332,48.1142,51.1978,54.3839,57.6726,61.0638,64.5575,68.1538,71.8527,75.6541,79.558,83.5645,87.6736,91.8851,96.1993,100.616,105.135,109.757,114.481,119.308,124.238,129.27,134.404,139.641,144.981,150.423,155.968,155.968,216.393
0,5.02331,5.13626,4.9794,2.47144,-1.82377,-1.82502,-1.8272,-1.91363,-1.82438,-1.83491,-1.83598,-1.82932,-1.82398,-1.9867,-1.9549,-1.85085,-1.90308,-1.84098,-1.83309,-1.82463,-1.83512,-1.85958,-1.9044,-1.82436,-1.87217,-2.06682,-1.85772,-2.03448,-2.17766,-1.99063,-1.83908,-1.82418,-1.82374,-1.94623,-2.36372,-2.24966,-1.83121,-2.22735,-1.82921,-1.91783,-1.82552,-2.25733,-1.99359,-1.8772,-2.09509,-1.93441,-2.12426,-1.85217,-1.82416,-1.8778,-1.93006,-1.82825,-1.95673,-1.83534,-1.9191,-1.88732,-2.50333,-1.83797,-1.82977,-1.84433,-1.82637,-1.82549,-1.82882,-1.83956,-1.86185,-1.95032,-1.83362,-1.95167,-2.24186,-1.82416,-1.82399,-1.9546,-1.85337,-1.92379,-2.24521,-1.84635,-2.05864,-1.83539,-1.92515,-1.92011,-1.905,-1.83401,-1.82871,-1.82453,-2.02942,-1.88338,-1.8551,-2.07992,-2.14364,-2.06167,-1.84969,-2.34422,-1.82398,-1.85883,-2.43323,-1.82395,-2.09575,-2.0829,-1.83311,-2.07482,-1.84741,-2.39514,-1.88449,-1.82703,-30.6223,-5.42876,104.881,100.377,95.9754,91.6764,87.48,83.386,79.3946,75.5056,71.7192,68.0352,64.4538,60.9749,57.5985,54.3246,51.1531,48.0843,45.1179,42.254,39.4926,36.8337,34.2773,31.8235,29.4721,27.2233,25.0769,23.0331,21.0918,19.2529,17.5166,15.8828,14.3515,12.9227,11.5964,10.3726,9.25133,8.23255,7.31628,6.50251,5.79125,5.1825,4.67626,4.27251,3.97128,3.77255,3.67633,3.68261,3.7914,4.0027,4.3165,4.73281,5.25163,5.87295,6.59677,7.42311,8.35194,9.38329,10.5171,11.7535,13.0924,14.5337,16.0776,17.724,19.4729,21.3243,23.2782,25.3346,27.4935,29.7549,32.1188,34.5853,37.1542,39.8256,42.5996,45.476,48.455,51.5365,54.7204,58.0069,61.3959,64.8874,68.4814,72.1779,75.9769,79.8784,83.8825,87.989,92.198,96.5096,100.924,105.44,110.059,114.781,119.605,124.531,129.561,134.692,139.926,145.263,150.702,156.244,156.244,216.636
0,4.98517,5.07195,4.67756,2.16242,-1.78705,-1.75473,-1.73754,-1.69474,-1.74617,-1.83223,-1.82966,-1.79487,-1.75133,-2.15631,-1.73041,-1.84517,-1.70553,-1.80628,-1.77668,-1.71055,-1.77559,-1.6929,-1.92309,-1.7228,-1.84879,-1.86823,-1.69567,-1.84454,-2.34174,-2.03819,-1.75807,-1.70957,-1.70278,-1.77507,-2.58414,-2.41069,-1.69017,-2.36977,-1.69031,-1.88839,-1.69219,-2.12648,-1.83451,-1.72039,-2.15988,-1.77448,-2.20349,-1.70066,-1.69472,-1.72045,-1.76848,-1.69047,-1.7932,-1.69081,-1.75424,-1.72477,-2.78634,-1.69099,-1.73,-1.76757,-1.69368,-1.69564,-1.73317,-1.69035,-1.69792,-1.76127,-1.69116,-1.75684,-2.4917,-1.70948,-1.72495,-1.7471,-1.6904,-1.99269,-1.98857,-1.69115,-1.80782,-1.69929,-1.70889,-1.70437,-1.6968,-1.82643,-1.80793,-1.74776,-1.74608,-1.69033,-1.94471,-1.76082,-1.79449,-1.7399,-1.7163,-1.90849,-1.83978,-1.71807,-1.93899,-1.84185,-1.72159,-1.71265,-1.8021,-1.70314,-1.77824,-1.83248,-1.73827,-2.02792,-45.8987,-3.92874,103.947,99.4748,95.1042,90.8353,86.6681,82.6027,78.639,74.777,71.0168,67.3582,63.8014,60.3464,56.993,53.7414,50.5915,47.5434,44.597,41.7523,39.0093,36.368,33.8285,31.3907,29.0547,26.8203,24.6877,22.6568,20.7277,18.9003,17.1746,15.5506,14.0284,12.6079,11.2891,10.072,8.95669,7.94309,7.03122,6.22107,5.51266,4.90597,4.40101,3.99778,3.69627,3.4965,3.39845,3.40213,3.50753,3.71467,4.02353,4.43412,4.94644,5.56048,6.27626,7.09376,8.01299,9.03395,10.1566,11.381,12.7072,14.1351,15.6647,17.296,19.029,20.8638,22.8003,24.8386,26.9785,29.2202,31.5636,34.0088,36.5557,39.2043,41.9546,44.8066,47.7604,50.8159,53.9732,57.2322,60.5929,64.0553,67.6194,71.2853,75.0529,78.9223,82.8933,86.9661,91.1407,95.4169,99.7949,104.275,108.856,113.539,118.324,123.211,128.199,133.289,138.481,143.774,149.17,154.667,154.667,214.576
0,4.98021,5.1228,5.28313,2.51287,-1.88194,-1.86343,-1.85422,-1.85741,-1.85688,-1.90112,-1.89837,-1.87848,-1.85648,-2.08941,-1.9099,-1.90047,-1.8815,-1.87822,-1.86346,-1.84074,-1.86154,-1.86389,-1.93314,-1.84216,-1.89206,-2.0715,-1.87411,-2.05214,-2.16566,-1.9857,-1.84952,-1.84048,-1.84167,-1.98899,-2.29848,-2.19044,-1.85976,-2.16156,-1.85843,-1.89638,-1.85237,-2.35665,-2.06965,-1.93232,-2.02906,-2.00598,-2.04993,-1.90214,-1.85117,-1.93856,-2.00519,-1.86337,-2.03788,-1.87706,-1.99165,-1.951,-2.36896,-1.88034,-1.84039,-1.84415,-1.85681,-1.854,-1.84038,-1.87814,-1.90786,-2.01227,-1.86568,-2.00808,-2.17916,-1.84524,-1.84126,-1.9977,-1.88252,-1.91885,-2.28143,-1.86856,-2.08133,-1.85343,-1.93959,-1.9307,-1.91261,-1.85435,-1.84944,-1.8404,-2.00417,-1.87678,-1.89411,-2.02662,-2.07197,-1.99692,-1.8446,-2.20839,-1.85673,-1.84415,-2.24337,-1.85709,-1.96899,-1.95283,-1.84699,-1.9332,-1.84273,-2.1229,-1.8407,-1.92626,-32.2516,-4.07092,104.174,99.7121,95.3515,91.0925,86.9351,82.8794,78.9253,75.0728,71.3219,67.6727,64.1251,60.6791,57.3348,54.092,50.9509,47.9115,44.9736,42.1374,39.4028,36.7698,34.2385,31.8088,29.4807,27.2542,25.1294,23.1062,21.1846,19.3646,17.6463,16.0296,14.5145,13.1011,11.7892,10.579,9.47047,8.46353,7.55821,6.75452,6.05246,5.45202,4.95321,4.55602,4.26047,4.06653,3.97423,3.98355,4.0945,4.30708,4.62128,5.03711,5.55456,6.17364,6.89435,7.71669,8.64065,9.66623,10.7934,12.0223,13.3528,14.7849,16.3186,17.9539,19.6909,21.5295,23.4697,25.5116,27.6551,29.9002,32.2469,34.6953,37.2452,39.8969,42.6501,45.505,48.4615,51.5196,54.6793,57.9407,61.3037,64.7683,68.3346,72.0024,75.772,79.6431,83.6158,87.6902,91.8662,96.1439,100.523,105.004,109.587,114.271,119.056,123.944,128.933,134.024,139.216,144.51,149.905,155.402,155.402,215.308
