# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = Hypo3_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 200000
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0001
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 300
# data
#   file = data_input_files/data_input.R
# init = 2 (Default)
# random
#   seed = 1436478437
# output
#   file = data_output_CV_advi_Hypo3/output_advi_Hypo3_3.csv
#   diagnostic_file = data_output_CV_advi_Hypo3/output_advi_diag_Hypo3_3.R
#   refresh = 1
lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,-14.995,-14.9992,-14.9991,272.018,-7.71554,-7.61493,-7.5212,-7.42994,-7.35349,-7.27999,-7.20976,-7.14405,-7.08292,-7.03225,-6.9713,-6.9304,-6.8821,-6.84686,-6.81022,-6.77602,-6.74725,-6.71769,-6.69686,-6.67289,-6.65442,-6.63241,-6.61868,-6.60349,-6.5965,-6.58474,-6.5741,-6.56559,-6.55855,-6.55154,-6.54958,-6.54491,-6.5395,-6.53804,-6.53419,-6.53285,-6.53073,-6.52875,-6.52813,-6.5276,-6.52776,-6.5266,-6.52703,-6.52629,-6.52631,-6.52616,-6.52617,-6.52652,-6.52656,-6.52715,-6.5275,-6.52826,-6.53058,-6.53056,-6.53241,-6.53449,-6.53653,-6.53947,-6.54327,-6.54699,-6.55177,-6.55711,-6.56484,-6.57182,-6.58537,-6.59306,-6.60539,-6.61708,-6.63364,-6.65426,-6.66735,-6.69263,-6.71427,-6.74422,-6.77208,-6.80483,-6.84099,-6.88453,-6.92741,-6.9733,-7.01898,-7.07698,-7.14288,-7.19769,-7.26638,-7.34258,-7.42881,-7.50545,-7.61184,-7.70739,-7.80134,-7.93051,-8.03993,-8.16824,-8.3143,-8.4489,-8.61111,-8.75723,-8.94288,-9.13334,-9.29148,-11.4624,-314.879,-301.4,-288.228,-275.361,-262.801,-250.546,-238.598,-226.956,-215.619,-204.589,-193.864,-183.445,-173.333,-163.526,-154.026,-144.831,-135.943,-127.36,-119.084,-111.113,-103.448,-96.0897,-89.0371,-82.2904,-75.8497,-69.7151,-63.8864,-58.3637,-53.147,-48.2363,-43.6316,-39.3328,-35.3401,-31.6533,-28.2726,-25.1978,-22.429,-19.9662,-17.8094,-15.9586,-14.4138,-13.1749,-12.2421,-11.6152,-11.2943,-11.2795,-11.5706,-12.1677,-13.0708,-14.2798,-15.7949,-17.616,-19.743,-22.176,-24.9151,-27.9601,-31.3111,-34.9681,-38.9311,-43.2,-47.775,-52.6559,-57.8429,-63.3358,-69.1347,-75.2396,-81.6505,-88.3674,-95.3903,-102.719,-110.354,-118.295,-126.542,-135.095,-143.953,-153.118,-162.589,-172.366,-182.448,-192.837,-203.532,-214.533,-225.839,-237.452,-249.371,-261.596,-274.126,-286.963,-300.106,-313.554,-327.309,-341.37,-355.736,-370.409,-385.387,-400.672,-416.263,-432.159,-448.362,-464.87,-464.87,-644.814
0,-14.9346,-15.0875,-15.0708,276.842,-7.6817,-7.58537,-7.49564,-7.40826,-7.3351,-7.26475,-7.19753,-7.13464,-7.07613,-7.02766,-6.9693,-6.93019,-6.88396,-6.85025,-6.8152,-6.78248,-6.75497,-6.7267,-6.70679,-6.68386,-6.66621,-6.64515,-6.63203,-6.61751,-6.61086,-6.59961,-6.58945,-6.58132,-6.57459,-6.56789,-6.56604,-6.56157,-6.55641,-6.55502,-6.55134,-6.55007,-6.54804,-6.54615,-6.54556,-6.54506,-6.54522,-6.54411,-6.54452,-6.54381,-6.54383,-6.5437,-6.54371,-6.54405,-6.54409,-6.54467,-6.54501,-6.54574,-6.54799,-6.54798,-6.54977,-6.55178,-6.55376,-6.5566,-6.56028,-6.56388,-6.5685,-6.57365,-6.58112,-6.58786,-6.60095,-6.60836,-6.62025,-6.63153,-6.6475,-6.66739,-6.67999,-6.70437,-6.72522,-6.75407,-6.78092,-6.81247,-6.84729,-6.88923,-6.93052,-6.97471,-7.01868,-7.07451,-7.13796,-7.19071,-7.25681,-7.33014,-7.41314,-7.48687,-7.58926,-7.68118,-7.77154,-7.89584,-8.00107,-8.1245,-8.26501,-8.39445,-8.55049,-8.69098,-8.86955,-9.05273,-9.20516,-11.2919,-312.998,-299.589,-286.484,-273.685,-261.19,-249,-237.115,-225.534,-214.258,-203.287,-192.621,-182.26,-172.203,-162.451,-153.004,-143.861,-135.023,-126.491,-118.262,-110.339,-102.72,-95.4062,-88.397,-81.6926,-75.2929,-69.198,-63.4078,-57.9224,-52.7418,-47.8659,-43.2948,-39.0284,-35.0668,-31.4099,-28.0578,-25.0104,-22.2679,-19.83,-17.6969,-15.8686,-14.345,-13.1262,-12.2122,-11.6029,-11.2983,-11.2985,-11.6035,-12.2132,-13.1277,-14.3469,-15.8709,-17.6996,-19.8332,-22.2714,-25.0144,-28.0622,-31.4147,-35.072,-39.034,-43.3008,-47.8724,-52.7487,-57.9298,-63.4156,-69.2062,-75.3015,-81.7016,-88.4064,-95.416,-102.73,-110.35,-118.273,-126.502,-135.035,-143.874,-153.016,-162.464,-172.216,-182.274,-192.636,-203.302,-214.274,-225.55,-237.131,-249.017,-261.207,-273.702,-286.502,-299.607,-313.016,-326.731,-340.75,-355.073,-369.702,-384.635,-399.873,-415.416,-431.263,-447.416,-463.873,-463.873,-643.241
0,-14.9543,-15.0507,-15.002,285.804,-7.64634,-7.55571,-7.47129,-7.38908,-7.32023,-7.25403,-7.19079,-7.13161,-7.07655,-7.03093,-6.97603,-6.93922,-6.89572,-6.864,-6.83101,-6.80022,-6.77433,-6.74772,-6.72898,-6.7074,-6.69079,-6.67097,-6.65863,-6.64496,-6.63869,-6.6281,-6.61853,-6.61088,-6.60455,-6.59824,-6.5965,-6.59229,-6.58743,-6.58612,-6.58266,-6.58146,-6.57955,-6.57778,-6.57722,-6.57675,-6.5769,-6.57585,-6.57624,-6.57558,-6.5756,-6.57546,-6.57548,-6.5758,-6.57583,-6.57637,-6.57669,-6.57737,-6.57948,-6.57946,-6.58114,-6.58302,-6.58487,-6.58753,-6.59098,-6.59435,-6.59868,-6.60351,-6.61051,-6.61683,-6.6291,-6.63605,-6.6472,-6.65779,-6.67276,-6.69142,-6.70325,-6.72612,-6.74569,-6.77277,-6.79796,-6.82757,-6.86026,-6.89963,-6.93839,-6.97987,-7.02115,-7.07357,-7.13314,-7.18267,-7.24474,-7.3136,-7.39153,-7.46077,-7.55692,-7.64325,-7.72812,-7.84484,-7.94368,-8.0596,-8.19157,-8.31315,-8.4597,-8.59167,-8.7594,-8.93145,-9.07453,-11.035,-313.606,-300.173,-287.046,-274.224,-261.707,-249.495,-237.588,-225.987,-214.69,-203.699,-193.013,-182.632,-172.556,-162.786,-153.32,-144.16,-135.305,-126.755,-118.51,-110.57,-102.936,-95.6067,-88.5825,-81.8635,-75.4497,-69.341,-63.5375,-58.0391,-52.8459,-47.9578,-43.3749,-39.0972,-35.1246,-31.4572,-28.0949,-25.0378,-22.2859,-19.8391,-17.6975,-15.861,-14.3297,-13.1036,-12.1826,-11.5667,-11.2561,-11.2505,-11.5502,-12.155,-13.0649,-14.2801,-15.8003,-17.6258,-19.7564,-22.1921,-24.933,-27.9791,-31.3303,-34.9867,-38.9482,-43.2149,-47.7868,-52.6638,-57.846,-63.3333,-69.1258,-75.2235,-81.6263,-88.3343,-95.3474,-102.666,-110.289,-118.218,-126.451,-134.99,-143.834,-152.984,-162.438,-172.198,-182.262,-192.632,-203.307,-214.287,-225.573,-237.163,-249.059,-261.26,-273.766,-286.577,-299.693,-313.115,-326.841,-340.873,-355.21,-369.852,-384.799,-400.052,-415.609,-431.472,-447.64,-464.113,-464.113,-643.661
0,-15.0483,-15.0103,-15.0415,279.847,-7.6853,-7.58967,-7.50058,-7.41384,-7.34115,-7.27127,-7.20451,-7.14205,-7.08393,-7.03574,-6.97783,-6.93892,-6.89302,-6.85949,-6.82465,-6.79214,-6.76478,-6.73668,-6.71686,-6.69406,-6.6765,-6.65558,-6.64251,-6.62807,-6.62141,-6.61022,-6.6001,-6.59201,-6.58531,-6.57864,-6.57677,-6.57232,-6.56718,-6.56578,-6.56212,-6.56084,-6.55882,-6.55695,-6.55635,-6.55584,-6.55599,-6.55489,-6.55529,-6.55459,-6.55461,-6.55447,-6.55448,-6.55481,-6.55485,-6.55541,-6.55574,-6.55646,-6.55865,-6.55864,-6.56039,-6.56236,-6.56429,-6.56708,-6.57069,-6.57421,-6.57875,-6.58381,-6.59114,-6.59777,-6.61061,-6.61792,-6.62961,-6.64071,-6.65641,-6.67597,-6.6884,-6.71239,-6.73293,-6.76133,-6.78779,-6.81886,-6.85318,-6.89449,-6.93518,-6.97874,-7.0221,-7.07714,-7.13968,-7.19173,-7.25693,-7.32925,-7.41109,-7.48386,-7.58482,-7.67553,-7.76474,-7.88732,-7.99121,-8.11301,-8.25164,-8.37945,-8.53342,-8.67217,-8.84838,-9.02917,-9.17892,-11.2406,-316.198,-302.667,-289.444,-276.527,-263.918,-251.616,-239.62,-227.932,-216.551,-205.477,-194.71,-184.251,-174.098,-164.252,-154.714,-145.482,-136.558,-127.94,-119.63,-111.627,-103.931,-96.5418,-89.4598,-82.6849,-76.2171,-70.0564,-64.2027,-58.6561,-53.4166,-48.4842,-43.8588,-39.5406,-35.5294,-31.8253,-28.4282,-25.3382,-22.5554,-20.0796,-17.9108,-16.0492,-14.4946,-13.2471,-12.3067,-11.6733,-11.347,-11.3278,-11.6157,-12.2107,-13.1127,-14.3218,-15.838,-17.6613,-19.7916,-22.2291,-24.9735,-28.0251,-31.3838,-35.0495,-39.0223,-43.3022,-47.8892,-52.7832,-57.9843,-63.4925,-69.3078,-75.4301,-81.8595,-88.596,-95.6396,-102.99,-110.648,-118.613,-126.885,-135.464,-144.35,-153.543,-163.043,-172.85,-182.965,-193.386,-204.115,-215.15,-226.493,-238.142,-250.099,-262.363,-274.934,-287.812,-300.997,-314.489,-328.289,-342.395,-356.808,-371.529,-386.557,-401.891,-417.533,-433.482,-449.738,-466.301,-466.301,-646.842
0,-14.9174,-14.9609,-15.0591,303.773,-7.58235,-7.50233,-7.42778,-7.35518,-7.29439,-7.23594,-7.18008,-7.12782,-7.07919,-7.03891,-6.9904,-6.95789,-6.91946,-6.89144,-6.8623,-6.83509,-6.81221,-6.7887,-6.77214,-6.75306,-6.73838,-6.72085,-6.70994,-6.69785,-6.69231,-6.68295,-6.67448,-6.66771,-6.6621,-6.65652,-6.65498,-6.65125,-6.64694,-6.64578,-6.64271,-6.64165,-6.63995,-6.63838,-6.63788,-6.63746,-6.63759,-6.63666,-6.63701,-6.63641,-6.63643,-6.63631,-6.63632,-6.63661,-6.63664,-6.63711,-6.63739,-6.638,-6.63986,-6.63984,-6.64132,-6.64298,-6.64462,-6.64697,-6.65001,-6.65297,-6.65679,-6.66105,-6.66722,-6.67279,-6.68362,-6.68974,-6.69957,-6.70889,-6.7221,-6.73855,-6.74896,-6.76913,-6.78637,-6.81024,-6.83244,-6.85854,-6.88735,-6.92206,-6.95622,-6.99277,-7.02915,-7.07536,-7.12787,-7.17151,-7.22622,-7.28691,-7.3556,-7.41662,-7.50139,-7.57747,-7.65226,-7.75517,-7.84227,-7.94445,-8.06079,-8.16794,-8.29713,-8.41343,-8.5613,-8.71297,-8.83936,-10.5671,-313.19,-299.785,-286.685,-273.889,-261.398,-249.21,-237.328,-225.75,-214.476,-203.506,-192.841,-182.481,-172.424,-162.673,-153.225,-144.082,-135.244,-126.709,-118.48,-110.554,-102.933,-95.6168,-88.6046,-81.8968,-75.4935,-69.3946,-63.6,-58.1099,-52.9242,-48.0428,-43.4659,-39.1934,-35.2253,-31.5616,-28.2023,-25.1474,-22.3969,-19.9509,-17.8092,-15.9719,-14.4391,-13.2106,-12.2866,-11.6669,-11.3517,-11.3409,-11.6344,-12.2324,-13.1348,-14.3416,-15.8528,-17.6684,-19.7884,-22.2128,-24.9416,-27.9749,-31.3125,-34.9545,-38.901,-43.1518,-47.7071,-52.5667,-57.7308,-63.1993,-68.9721,-75.0494,-81.4311,-88.1172,-95.1077,-102.403,-110.002,-117.906,-126.114,-134.626,-143.443,-152.565,-161.99,-171.72,-181.755,-192.094,-202.737,-213.685,-224.937,-236.494,-248.355,-260.52,-272.99,-285.764,-298.843,-312.226,-325.913,-339.905,-354.201,-368.802,-383.707,-398.916,-414.43,-430.249,-446.371,-462.798,-462.798,-641.851
0,-14.9462,-15.0146,-15.1122,243.974,-7.88787,-7.7635,-7.64764,-7.53482,-7.44034,-7.34949,-7.26269,-7.18146,-7.1059,-7.04328,-6.96792,-6.91738,-6.85767,-6.81412,-6.76883,-6.72656,-6.691,-6.65447,-6.62873,-6.59909,-6.57627,-6.54905,-6.53209,-6.51331,-6.50469,-6.49015,-6.477,-6.46647,-6.45777,-6.4491,-6.44669,-6.44091,-6.43422,-6.43241,-6.42765,-6.42599,-6.42336,-6.42091,-6.42014,-6.41949,-6.41969,-6.41825,-6.41878,-6.41786,-6.41789,-6.41771,-6.41772,-6.41816,-6.41821,-6.41895,-6.41939,-6.42034,-6.42323,-6.42321,-6.42551,-6.4281,-6.43064,-6.4343,-6.43903,-6.44365,-6.4496,-6.45623,-6.46583,-6.4745,-6.49134,-6.50088,-6.51617,-6.53069,-6.55123,-6.57682,-6.59304,-6.62441,-6.65123,-6.68837,-6.72292,-6.76352,-6.80834,-6.86232,-6.91547,-6.97234,-7.02894,-7.10081,-7.18249,-7.25039,-7.33549,-7.4299,-7.53674,-7.63167,-7.7635,-7.88185,-7.9982,-8.15824,-8.29374,-8.45266,-8.63359,-8.80028,-9.0012,-9.18212,-9.41207,-9.64795,-9.84422,-12.5318,-313.695,-300.267,-287.144,-274.326,-261.813,-249.605,-237.702,-226.104,-214.81,-203.822,-193.139,-182.761,-172.688,-162.92,-153.457,-144.298,-135.445,-126.897,-118.654,-110.716,-103.082,-95.7542,-88.731,-82.0127,-75.5995,-69.4913,-63.688,-58.1898,-52.9965,-48.1083,-43.525,-39.2468,-35.2735,-31.6052,-28.2419,-25.1836,-22.4303,-19.982,-17.8387,-16.0004,-14.4671,-13.2388,-12.3154,-11.6971,-11.3838,-11.3754,-11.6721,-12.2737,-13.1803,-14.392,-15.9086,-17.7302,-19.8568,-22.2884,-25.025,-28.0666,-31.4132,-35.0648,-39.0214,-43.283,-47.8495,-52.7211,-57.8976,-63.3792,-69.1657,-75.2573,-81.6538,-88.3553,-95.3619,-102.673,-110.29,-118.211,-126.438,-134.969,-143.806,-152.947,-162.394,-172.145,-182.202,-192.563,-203.23,-214.201,-225.478,-237.059,-248.945,-261.137,-273.633,-286.435,-299.541,-312.952,-326.669,-340.69,-355.017,-369.648,-384.584,-399.826,-415.372,-431.223,-447.38,-463.841,-463.841,-643.264
0,-14.94,-15.0948,-14.9866,269.406,-7.71832,-7.61658,-7.5218,-7.4295,-7.35222,-7.27792,-7.20692,-7.14049,-7.0787,-7.0275,-6.96587,-6.92456,-6.87574,-6.84014,-6.80313,-6.76858,-6.73952,-6.70967,-6.68865,-6.66444,-6.6458,-6.62357,-6.60972,-6.59439,-6.58737,-6.5755,-6.56477,-6.55619,-6.54909,-6.54202,-6.54007,-6.53536,-6.52991,-6.52845,-6.52457,-6.52323,-6.52109,-6.51911,-6.51848,-6.51796,-6.51813,-6.51695,-6.51739,-6.51665,-6.51667,-6.51652,-6.51654,-6.5169,-6.51694,-6.51755,-6.5179,-6.51868,-6.52104,-6.52103,-6.52292,-6.52504,-6.52712,-6.53012,-6.534,-6.53779,-6.54267,-6.54811,-6.55599,-6.5631,-6.57692,-6.58475,-6.5973,-6.60921,-6.62606,-6.64706,-6.66038,-6.68611,-6.70813,-6.7386,-6.76696,-6.80027,-6.83705,-6.88135,-6.92496,-6.97162,-7.01807,-7.07704,-7.14406,-7.19977,-7.2696,-7.34706,-7.43472,-7.51261,-7.62077,-7.71787,-7.81333,-7.94463,-8.05579,-8.18617,-8.33461,-8.47135,-8.63618,-8.7846,-8.97324,-9.16675,-9.32774,-11.5323,-313.013,-299.599,-286.491,-273.687,-261.187,-248.993,-237.104,-225.519,-214.239,-203.264,-192.595,-182.229,-172.169,-162.414,-152.963,-143.818,-134.977,-126.441,-118.21,-110.284,-102.663,-95.3461,-88.3346,-81.6279,-75.226,-69.1291,-63.337,-57.8498,-52.6674,-47.7899,-43.2173,-38.9496,-34.9867,-31.3286,-27.9755,-24.9272,-22.1838,-19.7453,-17.6116,-15.7828,-14.2588,-13.0397,-12.1255,-11.5162,-11.2117,-11.2121,-11.5173,-12.1275,-13.0425,-14.2623,-15.7871,-17.6167,-19.7511,-22.1904,-24.9346,-27.9837,-31.3376,-34.9964,-38.9601,-43.2286,-47.802,-52.6803,-57.8635,-63.3515,-69.1443,-75.2421,-81.6447,-88.3521,-95.3645,-102.682,-110.304,-118.231,-126.463,-134.999,-143.841,-152.987,-162.438,-172.195,-182.256,-192.621,-203.292,-214.268,-225.548,-237.134,-249.024,-261.219,-273.719,-286.524,-299.633,-313.048,-326.767,-340.792,-355.121,-369.755,-384.694,-399.938,-415.486,-431.34,-447.498,-463.961,-463.961,-643.396
0,-15.0672,-15.0438,-14.9513,306.248,-7.58964,-7.50968,-7.43518,-7.36266,-7.30188,-7.24346,-7.18764,-7.13541,-7.08683,-7.04654,-6.99813,-6.9656,-6.92723,-6.89921,-6.87009,-6.84291,-6.82004,-6.79656,-6.78,-6.76095,-6.74627,-6.72879,-6.71788,-6.70581,-6.70025,-6.6909,-6.68245,-6.6757,-6.6701,-6.66454,-6.66297,-6.65926,-6.65498,-6.65381,-6.65076,-6.64969,-6.64801,-6.64645,-6.64595,-6.64553,-6.64566,-6.64474,-6.64508,-6.64449,-6.64451,-6.64439,-6.6444,-6.64468,-6.64471,-6.64517,-6.64545,-6.64605,-6.64787,-6.64787,-6.64932,-6.65097,-6.65259,-6.65491,-6.65792,-6.66087,-6.66466,-6.66889,-6.67502,-6.68055,-6.69129,-6.6974,-6.70717,-6.71645,-6.72958,-6.74594,-6.75634,-6.77639,-6.79357,-6.81733,-6.83945,-6.86545,-6.89415,-6.9287,-6.96274,-6.99917,-7.03545,-7.08149,-7.13379,-7.17734,-7.23188,-7.29238,-7.36084,-7.42172,-7.50617,-7.58205,-7.65669,-7.75922,-7.84615,-7.94804,-8.06401,-8.17094,-8.29974,-8.41583,-8.56324,-8.71448,-8.83964,-10.5646,-316.413,-302.866,-289.628,-276.697,-264.073,-251.757,-239.748,-228.047,-216.653,-205.566,-194.787,-184.316,-174.152,-164.295,-154.746,-145.505,-136.571,-127.944,-119.625,-111.613,-103.909,-96.5117,-89.4223,-82.6404,-76.166,-69.999,-64.1395,-58.5874,-53.3428,-48.4056,-43.776,-39.4537,-35.439,-31.7317,-28.3319,-25.2395,-22.4546,-19.9772,-17.8072,-15.9447,-14.3896,-13.142,-12.2019,-11.5692,-11.244,-11.2263,-11.516,-12.1132,-13.0179,-14.23,-15.7495,-17.5766,-19.7111,-22.153,-24.9025,-27.9594,-31.3237,-34.9955,-38.9748,-43.2615,-47.8557,-52.7574,-57.9665,-63.4831,-69.3072,-75.4387,-81.8776,-88.6241,-95.678,-103.039,-110.708,-118.684,-126.968,-135.559,-144.458,-153.664,-163.178,-172.999,-183.127,-193.563,-204.307,-215.358,-226.716,-238.382,-250.355,-262.636,-275.224,-288.12,-301.323,-314.834,-328.652,-342.777,-357.21,-371.951,-386.999,-402.354,-418.017,-433.987,-450.265,-466.85,-466.85,-647.633
