# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = Hypo4_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 200000
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0001
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 400
# data
#   file = data_input_files/data_input.R
# init = 2 (Default)
# random
#   seed = 1436518579
# output
#   file = data_output_CV_advi_Hypo4/output_advi_Hypo4_4.csv
#   diagnostic_file = data_output_CV_advi_Hypo4/output_advi_diag_Hypo4_4.R
#   refresh = 1
lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,5.06552,5.02141,4.24756,2.34955,-1.84321,-1.85817,-1.86309,-2.06229,-1.82765,-1.77966,-1.77682,-1.78016,-1.79048,-1.85778,-2.02398,-1.77764,-1.92465,-1.77656,-1.77436,-1.78053,-1.77807,-1.82571,-1.85179,-1.77353,-1.82883,-2.02631,-1.80127,-1.97222,-2.22572,-2.00998,-1.81193,-1.78279,-1.78051,-1.8482,-2.54026,-2.40962,-1.77398,-2.40617,-1.77643,-1.98941,-1.78421,-2.06075,-1.84636,-1.77862,-2.29635,-1.80163,-2.35597,-1.77338,-1.804,-1.77498,-1.79181,-1.79279,-1.80168,-1.78422,-1.78374,-1.77476,-2.97287,-1.78427,-1.8724,-1.92251,-1.80683,-1.81124,-1.8727,-1.78513,-1.77455,-1.79031,-1.79251,-1.79071,-2.62657,-1.82238,-1.84038,-1.79244,-1.77669,-2.1001,-1.97165,-1.77913,-1.84967,-1.78689,-1.7846,-1.78347,-1.77926,-1.87868,-1.85648,-1.80589,-1.84652,-1.77621,-1.91993,-1.88918,-1.94002,-1.88352,-1.77319,-2.12118,-1.80516,-1.77485,-2.22489,-1.78922,-1.9446,-1.9401,-1.77346,-1.94642,-1.77669,-2.26517,-1.80362,-1.79162,-34.496,-5.88112,105.778,101.221,96.7662,92.4152,88.1675,84.0232,79.9822,76.0446,72.2104,68.4796,64.8521,61.328,57.9072,54.5899,51.3759,48.2652,45.2579,42.354,39.5535,36.8563,34.2625,31.7721,29.385,27.1013,24.9209,22.844,20.8704,19.0001,17.2333,15.5698,14.0096,12.5529,11.1995,9.94943,8.80276,7.75946,6.81953,5.98297,5.24978,4.61995,4.09349,3.67039,3.35067,3.13431,3.02132,3.01169,3.10544,3.30255,3.60303,4.00687,4.51408,5.12466,5.83861,6.65593,7.57661,8.60066,9.72808,10.9589,12.293,13.7305,15.2714,16.9157,18.6633,20.5143,22.4686,24.5264,26.6874,28.9519,31.3197,33.7909,36.3655,39.0434,41.8247,44.7094,47.6974,50.7888,53.9836,57.2817,60.6832,64.1881,67.7963,71.5079,75.3229,79.2412,83.2629,87.388,91.6164,95.9482,100.383,104.922,109.564,114.309,119.158,124.11,129.165,134.324,139.586,144.951,150.42,155.993,155.993,216.735
0,5.05396,4.89603,4.11996,2.47224,-1.92123,-1.93761,-1.94273,-2.14902,-1.90266,-1.84216,-1.83724,-1.84258,-1.85677,-1.87315,-2.1049,-1.82418,-2.002,-1.82409,-1.82434,-1.84094,-1.82445,-1.89349,-1.8735,-1.82465,-1.85763,-2.09189,-1.86286,-2.03551,-2.19056,-2.00937,-1.84875,-1.82833,-1.82716,-1.90468,-2.48187,-2.3705,-1.82418,-2.37469,-1.8259,-2.01156,-1.83283,-2.08742,-1.89054,-1.8287,-2.30369,-1.84723,-2.36687,-1.82487,-1.8581,-1.82445,-1.8352,-1.84992,-1.8408,-1.84219,-1.8276,-1.82408,-3.00501,-1.84649,-1.94858,-2.00444,-1.87969,-1.88708,-1.96064,-1.85573,-1.83699,-1.82582,-1.87213,-1.82524,-2.77286,-1.92115,-1.94785,-1.82454,-1.85349,-2.26411,-1.91316,-1.86544,-1.8404,-1.88737,-1.82599,-1.82701,-1.83078,-2.04527,-2.01894,-1.94284,-1.83032,-1.84137,-2.13091,-1.84046,-1.85889,-1.83576,-1.87201,-1.94028,-1.98083,-1.86137,-1.98426,-1.95755,-1.84427,-1.84108,-1.90291,-1.83956,-1.87307,-1.96997,-1.83985,-2.00686,-34.7133,-4.24387,105.989,101.43,96.9742,92.6216,88.3721,84.2257,80.1824,76.2423,72.4054,68.6715,65.0408,61.5132,58.0888,54.7675,51.5493,48.4342,45.4223,42.5135,39.7078,37.0053,34.4059,31.9096,29.5165,27.2265,25.0396,22.9559,20.9753,19.0978,17.3235,15.6522,14.0842,12.6192,11.2574,9.9987,8.84314,7.79072,6.84143,5.99526,5.25223,4.61233,4.07557,3.64193,3.31143,3.08405,2.95981,2.9387,3.02072,3.20588,3.49416,3.88558,4.38013,4.97781,5.67862,6.48256,7.38964,8.39984,9.51318,10.7296,12.0492,13.472,14.9978,16.6268,18.359,20.1942,22.1326,24.1741,26.3188,28.5666,30.9175,33.3715,35.9287,38.589,41.3525,44.219,47.1887,50.2616,53.4375,56.7166,60.0989,63.5842,67.1727,70.8644,74.6591,78.557,82.558,86.6622,90.8695,95.1799,99.5934,104.11,108.73,113.453,118.279,123.208,128.24,133.376,138.615,143.956,149.401,154.949,154.949,215.439
0,5.04997,4.95459,3.87279,2.12439,-1.69486,-1.70572,-1.71025,-1.88423,-1.68838,-1.67404,-1.67602,-1.67345,-1.67296,-1.86788,-1.86208,-1.70873,-1.7721,-1.70394,-1.69488,-1.67265,-1.70711,-1.69375,-1.84589,-1.68848,-1.80592,-1.8775,-1.67923,-1.82542,-2.38783,-2.08153,-1.7741,-1.7163,-1.7107,-1.71326,-2.81665,-2.63988,-1.69016,-2.63674,-1.69994,-2.05382,-1.72095,-1.91077,-1.7098,-1.67306,-2.49716,-1.67837,-2.58482,-1.68898,-1.76741,-1.67712,-1.67354,-1.74772,-1.67668,-1.73,-1.67257,-1.67947,-3.47362,-1.73483,-1.90699,-1.9929,-1.79112,-1.80231,-1.91902,-1.74634,-1.7106,-1.67258,-1.77159,-1.67275,-3.08884,-1.84682,-1.88672,-1.67313,-1.73498,-2.34648,-1.76227,-1.75246,-1.68322,-1.78552,-1.68111,-1.68326,-1.69065,-2.01549,-1.97592,-1.86345,-1.67569,-1.70732,-2.13108,-1.68622,-1.70727,-1.68171,-1.75267,-1.80874,-1.90993,-1.73514,-1.8669,-1.87411,-1.69268,-1.68919,-1.79372,-1.68782,-1.74951,-1.85319,-1.69962,-1.93827,-46.4556,-4.90204,105.349,100.8,96.3541,92.0112,87.7714,83.6346,79.6008,75.6702,71.8425,68.1179,64.4964,60.9779,57.5625,54.2501,51.0407,47.9345,44.9312,42.031,39.2339,36.5398,33.9488,31.4608,29.0758,26.794,24.6151,22.5393,20.5666,18.6969,16.9303,15.2667,13.7061,12.2487,10.8942,9.64283,8.4945,7.44921,6.50697,5.66778,4.93165,4.29856,3.76852,3.34154,3.0176,2.79671,2.67888,2.66409,2.75235,2.94367,3.23803,3.63544,4.13591,4.73942,5.44598,6.2556,7.16826,8.18397,9.30274,10.5246,11.8494,13.2773,14.8083,16.4423,18.1794,20.0195,21.9626,24.0089,26.1581,28.4104,30.7658,33.2242,35.7857,38.4502,41.2178,44.0884,47.062,50.1388,53.3185,56.6013,59.9872,63.4761,67.0681,70.7631,74.5612,78.4623,82.4664,86.5736,90.7839,95.0972,99.5136,104.033,108.655,113.381,118.21,123.141,128.176,133.314,138.554,143.898,149.345,154.895,154.895,215.399
0,5.08554,4.93196,4.17024,2.32751,-2.04638,-2.0662,-2.06586,-2.37393,-1.98046,-1.85551,-1.83906,-1.8477,-1.87276,-1.77459,-2.23616,-1.77511,-2.07692,-1.77385,-1.77747,-1.81744,-1.76828,-1.89528,-1.78886,-1.77343,-1.77979,-2.13957,-1.83566,-2.05882,-2.11447,-1.93203,-1.77898,-1.7646,-1.76424,-1.87622,-2.45346,-2.33649,-1.76395,-2.34813,-1.7643,-1.9574,-1.77034,-2.07944,-1.84749,-1.77127,-2.285,-1.79424,-2.35673,-1.76406,-1.79752,-1.76484,-1.77929,-1.7886,-1.78661,-1.78019,-1.76998,-1.76391,-3.05343,-1.78298,-1.88805,-1.94591,-1.81389,-1.82018,-1.89393,-1.78758,-1.77065,-1.77102,-1.79928,-1.77087,-2.72961,-1.8394,-1.86208,-1.77142,-1.77651,-2.1614,-1.92061,-1.78111,-1.81454,-1.79332,-1.76671,-1.76617,-1.76442,-1.90809,-1.88117,-1.81806,-1.81389,-1.76379,-1.95198,-1.85258,-1.8992,-1.84938,-1.76591,-2.0733,-1.81114,-1.76378,-2.18058,-1.78884,-1.91579,-1.91352,-1.76534,-1.92399,-1.76559,-2.24572,-1.79115,-1.78459,-35.1932,-6.08379,106.649,102.062,97.579,93.1997,88.9242,84.7525,80.6845,76.7203,72.8599,69.1033,65.4504,61.9013,58.456,55.1145,51.8767,48.7428,45.7126,42.7861,39.9635,37.2446,34.6295,32.1182,29.7106,27.4069,25.2069,23.1106,21.1182,19.2295,17.4446,15.7635,14.1862,12.7126,11.3428,10.0768,8.91456,7.8561,6.90142,6.05051,5.30338,4.66002,4.12044,3.68463,3.3526,3.12435,2.99987,2.97917,3.06224,3.24909,3.53972,3.93412,4.4323,5.03425,5.73998,6.54949,7.46277,8.47983,9.60066,10.8253,12.1537,13.5858,15.1218,16.7615,18.505,20.3522,22.3033,24.3581,26.5167,28.779,31.1452,33.6151,36.1888,38.8663,41.6475,44.5326,47.5214,50.6139,53.8103,57.1104,60.5143,64.022,67.6335,71.3487,75.1677,79.0905,83.1171,87.2474,91.4815,95.8194,100.261,104.806,109.456,114.209,119.065,124.026,129.09,134.258,139.53,144.906,150.385,155.969,155.969,216.841
0,5.03217,5.048,4.1973,2.54023,-1.85266,-1.8512,-1.85139,-1.91063,-1.85199,-1.87688,-1.88001,-1.87063,-1.85866,-2.07086,-1.92514,-1.91125,-1.88534,-1.90019,-1.88804,-1.85654,-1.89535,-1.85662,-2.00398,-1.87157,-1.96456,-1.9759,-1.85358,-1.94876,-2.36509,-2.142,-1.92194,-1.87994,-1.87464,-1.88514,-2.61626,-2.48822,-1.858,-2.47215,-1.86144,-2.07669,-1.87039,-2.06085,-1.89747,-1.85249,-2.33933,-1.8678,-2.38561,-1.85252,-1.88483,-1.8516,-1.86297,-1.87252,-1.87104,-1.86366,-1.85783,-1.85177,-2.90347,-1.8633,-1.94355,-1.98823,-1.88463,-1.88891,-1.94501,-1.8648,-1.8538,-1.86185,-1.87312,-1.86147,-2.62122,-1.90425,-1.9226,-1.8609,-1.85886,-2.1696,-1.99078,-1.864,-1.8956,-1.87587,-1.85335,-1.85259,-1.85132,-1.98478,-1.96448,-1.9096,-1.88052,-1.8523,-2.04839,-1.89952,-1.92787,-1.89138,-1.86513,-2.03311,-1.93589,-1.86007,-2.08411,-1.92051,-1.90395,-1.89839,-1.8851,-1.89486,-1.86784,-2.0597,-1.85272,-1.96321,-32.1015,-4.31904,104.762,100.24,95.8207,91.5043,87.2906,83.1796,79.1713,75.2657,71.4627,67.7625,64.1649,60.67,57.2778,53.9883,50.8014,47.7173,44.7358,41.8571,39.081,36.4076,33.8369,31.3689,29.0035,26.7409,24.5809,22.5237,20.5691,18.7172,16.968,15.3214,13.7776,12.3365,10.998,9.76221,8.62912,7.59872,6.671,5.84597,5.12363,4.50397,3.987,3.57272,3.26112,3.05221,2.94599,2.94246,3.04161,3.24345,3.54797,3.95519,4.46508,5.07767,5.79294,6.6109,7.53155,8.55489,9.68091,10.9096,12.241,13.6751,15.2119,16.8513,18.5935,20.4383,22.3858,24.436,26.5889,28.8445,31.2027,33.6637,36.2273,38.8936,41.6627,44.5344,47.5087,50.5858,53.7656,57.048,60.4331,63.921,67.5115,71.2047,75.0005,78.8991,82.9004,87.0043,91.2109,95.5202,99.9322,104.447,109.064,113.784,118.607,123.533,128.561,133.691,138.925,144.261,149.7,155.242,155.242,215.643
0,5.06198,5.04993,4.42413,2.55784,-1.91012,-1.92291,-1.92778,-2.0925,-1.90069,-1.86268,-1.86069,-1.86355,-1.87238,-1.92939,-2.0714,-1.86148,-1.98948,-1.86032,-1.85867,-1.8659,-1.86096,-1.90782,-1.91751,-1.85811,-1.89814,-2.08868,-1.88816,-2.04346,-2.21322,-2.03762,-1.88252,-1.86224,-1.86077,-1.93646,-2.45877,-2.35112,-1.85813,-2.34513,-1.85844,-2.01176,-1.86174,-2.1389,-1.94039,-1.8696,-2.24757,-1.89664,-2.29235,-1.85898,-1.87183,-1.86519,-1.88745,-1.86482,-1.89919,-1.86042,-1.87875,-1.86563,-2.77084,-1.86016,-1.91435,-1.94936,-1.87132,-1.87374,-1.9133,-1.86013,-1.85858,-1.88942,-1.86308,-1.89029,-2.48269,-1.87913,-1.89011,-1.89316,-1.85813,-2.07402,-2.07918,-1.8582,-1.95781,-1.86018,-1.88389,-1.8824,-1.87623,-1.91342,-1.8988,-1.86862,-1.95584,-1.87127,-1.94089,-2.00038,-2.05139,-1.99476,-1.86164,-2.22601,-1.86802,-1.8686,-2.32336,-1.86078,-2.05612,-2.05163,-1.86048,-2.05771,-1.87224,-2.36003,-1.90841,-1.86182,-28.8019,-5.55495,105.724,101.173,96.7246,92.3798,88.1383,84.0002,79.9653,76.0337,72.2053,68.4803,64.8586,61.3402,57.9251,54.6132,51.4047,48.2995,45.2975,42.3989,39.6035,36.9115,34.3227,31.8372,29.4551,27.1762,25.0006,22.9283,20.9593,19.0936,17.3312,15.6721,14.1163,12.6638,11.3146,10.0686,8.92601,7.88668,6.95064,6.11789,5.38844,4.76229,4.23943,3.81987,3.5036,3.29063,3.18095,3.17457,3.27148,3.47169,3.77519,4.18199,4.69208,5.30547,6.02216,6.84214,7.76541,8.79198,9.92185,11.155,12.4915,13.9312,15.4743,17.1206,18.8702,20.7232,22.6794,24.7389,26.9017,29.1679,31.5373,34.01,36.586,39.2653,42.0478,44.9337,47.9229,51.0154,54.2112,57.5102,60.9126,64.4182,68.0272,71.7394,75.555,79.4738,83.496,87.6214,91.8501,96.1821,100.617,105.156,109.798,114.543,119.392,124.343,129.399,134.557,139.819,145.184,150.652,156.223,156.223,216.955
0,5.08109,4.79027,4.47319,2.15026,-2.44396,-2.47317,-2.46678,-2.96531,-2.30352,-2.05345,-2.01304,-2.02829,-2.07718,-1.70793,-2.697,-1.82448,-2.42563,-1.8144,-1.82495,-1.92961,-1.78279,-2.08067,-1.68831,-1.79733,-1.69233,-2.46813,-1.94264,-2.3275,-1.87039,-1.74121,-1.6892,-1.71213,-1.71335,-1.99019,-2.19323,-2.09107,-1.72191,-2.11258,-1.70505,-1.78163,-1.68979,-2.2687,-1.90078,-1.74277,-2.09222,-1.79184,-2.17376,-1.69667,-1.68999,-1.70899,-1.74748,-1.68805,-1.75762,-1.68589,-1.71793,-1.69588,-2.98753,-1.68905,-1.77665,-1.83563,-1.71481,-1.72204,-1.79477,-1.69743,-1.68624,-1.703,-1.71195,-1.70011,-2.75691,-1.75997,-1.78792,-1.6961,-1.69773,-2.1475,-1.86565,-1.70738,-1.73749,-1.72672,-1.68571,-1.68507,-1.68458,-1.88916,-1.8589,-1.77725,-1.71861,-1.6876,-1.97478,-1.74595,-1.78556,-1.73765,-1.70485,-1.93892,-1.79972,-1.69507,-2.02484,-1.77033,-1.77138,-1.76607,-1.71793,-1.7674,-1.69553,-2.03718,-1.68477,-1.79098,-43.0083,-5.75345,107.549,102.952,98.4593,94.07,89.7843,85.6024,81.5241,77.5495,73.6786,69.9114,66.2478,62.688,59.2318,55.8793,52.6305,49.4854,46.444,43.5062,40.6722,37.9418,35.3151,32.7921,30.3728,28.0572,25.8452,23.737,21.7324,19.8315,18.0343,16.3408,14.7509,13.2648,11.8823,10.6035,9.42844,8.35703,7.3893,6.52526,5.76491,5.10824,4.55525,4.10595,3.76034,3.51841,3.38016,3.3456,3.41473,3.58754,3.86403,4.24421,4.72808,5.31563,6.00687,6.80179,7.70039,8.70269,9.80866,11.0183,12.3317,13.7487,15.2694,16.8938,18.6219,20.4537,22.3891,24.4283,26.5711,28.8176,31.1678,33.6217,36.1793,38.8405,41.6055,44.4741,47.4464,50.5224,53.7021,56.9854,60.3725,63.8632,67.4576,71.1557,74.9575,78.863,82.8722,86.985,91.2015,95.5218,99.9457,104.473,109.105,113.839,118.678,123.62,128.666,133.816,139.07,144.427,149.887,155.452,155.452,216.134
0,5.0644,4.88765,4.33354,2.15475,-1.96446,-1.99174,-1.99728,-2.34695,-1.91389,-1.78025,-1.765,-1.7773,-1.80861,-1.69996,-2.23956,-1.70111,-2.06315,-1.70138,-1.70709,-1.75969,-1.69586,-1.86161,-1.70666,-1.70591,-1.69692,-2.17684,-1.7956,-2.08298,-2.04028,-1.84345,-1.69373,-1.68697,-1.68742,-1.85986,-2.39519,-2.26566,-1.69202,-2.2752,-1.68774,-1.85912,-1.68735,-2.13259,-1.82628,-1.71062,-2.20316,-1.74891,-2.28132,-1.68828,-1.70593,-1.69556,-1.7237,-1.69949,-1.73457,-1.69371,-1.7057,-1.69086,-3.07247,-1.69707,-1.79904,-1.86106,-1.72695,-1.73415,-1.81176,-1.70445,-1.69014,-1.7009,-1.71882,-1.69918,-2.77692,-1.76687,-1.79462,-1.69679,-1.70099,-2.15329,-1.86432,-1.71005,-1.73867,-1.72897,-1.68776,-1.68716,-1.68666,-1.88977,-1.8596,-1.77849,-1.72078,-1.68963,-1.97559,-1.74757,-1.7866,-1.73875,-1.70755,-1.93657,-1.80431,-1.69827,-2.01769,-1.77686,-1.76756,-1.76158,-1.72472,-1.76093,-1.70131,-2.01611,-1.68664,-1.8081,-43.134,-5.53489,106.505,101.935,97.4683,93.1048,88.8446,84.6878,80.6344,76.6843,72.8375,69.0941,65.454,61.9172,58.4838,55.1538,51.9271,48.8037,45.7837,42.8671,40.0537,37.3438,34.7371,32.2338,29.8339,27.5373,25.344,23.2541,21.2676,19.3843,17.6045,15.9279,14.3547,12.8849,11.5184,10.2552,9.09542,8.03896,7.08583,6.23606,5.48962,4.84654,4.30679,3.87039,3.53734,3.30763,3.18126,3.15824,3.23857,3.42224,3.70925,4.09961,4.59331,5.19036,5.89075,6.69448,7.60156,8.61199,9.72576,10.9429,12.2633,13.6871,15.2143,16.8448,18.5786,20.4158,22.3563,24.4002,26.5474,28.798,31.1519,33.6091,36.1697,38.8336,41.6009,44.4716,47.4455,50.5228,53.7035,56.9875,60.3749,63.8656,67.4596,71.157,74.9577,78.8618,82.8692,86.98,91.1941,95.5115,99.9323,104.456,109.084,113.815,118.649,123.586,128.627,133.772,139.019,144.37,149.824,155.382,155.382,215.978
