# stan_version_major = 2
# stan_version_minor = 17
# stan_version_patch = 1
# model = Hypo4_model
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 200000
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0001
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 100
# data
#   file = data_input_files/data_input.R
# init = 2 (Default)
# random
#   seed = 1436512355
# output
#   file = data_output_CV_advi_Hypo4/output_advi_Hypo4_1.csv
#   diagnostic_file = data_output_CV_advi_Hypo4/output_advi_diag_Hypo4_1.R
#   refresh = 1
lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 10
0,5.04819,5.09362,4.24198,2.37367,-1.78394,-1.7867,-1.78872,-1.883,-1.78384,-1.79848,-1.80186,-1.79468,-1.78611,-1.99868,-1.88969,-1.83611,-1.83538,-1.82698,-1.81559,-1.78633,-1.82455,-1.79318,-1.94332,-1.80189,-1.9025,-1.93676,-1.78756,-1.90267,-2.35674,-2.10624,-1.85994,-1.81378,-1.8082,-1.82451,-2.65014,-2.50514,-1.79045,-2.48795,-1.79432,-2.03794,-1.8043,-2.02719,-1.83822,-1.78521,-2.33547,-1.80384,-2.38645,-1.78444,-1.81911,-1.78426,-1.79906,-1.80472,-1.80966,-1.7948,-1.79362,-1.78507,-2.95137,-1.79318,-1.87626,-1.92312,-1.81275,-1.81632,-1.87295,-1.79223,-1.78384,-1.80469,-1.79788,-1.80563,-2.58555,-1.82347,-1.83944,-1.80824,-1.78485,-2.08072,-1.99658,-1.78649,-1.87002,-1.79253,-1.79921,-1.79777,-1.79263,-1.87535,-1.85532,-1.80978,-1.86387,-1.78816,-1.91725,-1.9053,-1.95555,-1.89757,-1.78338,-2.13111,-1.81335,-1.78519,-2.2259,-1.79967,-1.94772,-1.94148,-1.78407,-1.94352,-1.78534,-2.24172,-1.80665,-1.80823,-34.1073,-5.5772,104.979,100.445,96.0152,91.6881,87.464,83.3429,79.3248,75.4097,71.5976,67.8886,64.2825,60.7795,57.3795,54.0825,50.8885,47.7975,44.8096,41.9246,39.1427,36.4638,33.8879,31.415,29.0451,26.7782,24.6144,22.5535,20.5957,18.7409,16.9891,15.3403,13.7946,12.3518,11.0121,9.77535,8.64164,7.61094,6.68325,5.85858,5.13693,4.51828,4.00265,3.59004,3.28043,3.07384,2.97027,2.96971,3.07216,3.27763,3.58611,3.9976,4.51211,5.12963,5.85016,6.67371,7.60027,8.62985,9.76244,10.998,12.3367,13.7783,15.3229,16.9706,18.7213,20.5749,22.5316,24.5914,26.7541,29.0198,31.3886,33.8603,36.4351,39.1129,41.8937,44.7776,47.7644,50.8542,54.0471,57.343,60.7419,64.2438,67.8487,71.5566,75.3676,79.2815,83.2985,87.4185,91.6415,95.9675,100.397,104.929,109.564,114.302,119.143,124.087,129.134,134.284,139.537,144.893,150.353,155.915,155.915,216.538
0,5.04631,5.21566,3.58746,2.32444,-1.90292,-1.8752,-1.8621,-1.76648,-1.89193,-2.01544,-2.02468,-1.99051,-1.93728,-2.45861,-1.76296,-2.10655,-1.77566,-2.07267,-2.03582,-1.91525,-2.0524,-1.81352,-2.2974,-1.97204,-2.20766,-1.77038,-1.82029,-1.76493,-2.91111,-2.52756,-2.09077,-1.97818,-1.95896,-1.76751,-3.26347,-3.05755,-1.8866,-3.01623,-1.89599,-2.35522,-1.92122,-1.82864,-1.76243,-1.80058,-2.75051,-1.7697,-2.80402,-1.82848,-1.93294,-1.79692,-1.76954,-1.89038,-1.76395,-1.85859,-1.77123,-1.78537,-3.43529,-1.84489,-2.00603,-2.07647,-1.88492,-1.88962,-1.98642,-1.83006,-1.79569,-1.76248,-1.83865,-1.76243,-2.88723,-1.88273,-1.90728,-1.76308,-1.79161,-2.2317,-1.88271,-1.79415,-1.79587,-1.80732,-1.76273,-1.76265,-1.76245,-1.93059,-1.89997,-1.82975,-1.80224,-1.76268,-1.9713,-1.83889,-1.88286,-1.83626,-1.76705,-2.04917,-1.82011,-1.76269,-2.14994,-1.79623,-1.8947,-1.89131,-1.7674,-1.89791,-1.76248,-2.19433,-1.778,-1.79805,-35.7934,-5.73081,103.667,99.1479,94.7319,90.4189,86.2089,82.1018,78.0977,74.1966,70.3985,66.7033,63.1112,59.622,56.2357,52.9525,49.7722,46.6949,43.7206,40.8492,38.0808,35.4154,32.853,30.3935,28.0371,25.7836,23.633,21.5855,19.6409,17.7993,16.0607,14.4251,12.8924,11.4627,10.136,8.91221,7.79144,6.77365,5.85883,5.04698,4.33811,3.73221,3.2293,2.82935,2.53238,2.33839,2.24737,2.25933,2.37426,2.59217,2.91305,3.33691,3.86375,4.49356,5.22634,6.0621,7.00084,8.04255,9.18723,10.4349,11.7855,13.2391,14.7957,16.4553,18.2178,20.0833,22.0518,24.1233,26.2977,28.5752,30.9555,33.4389,36.0253,38.7146,41.5069,44.4021,47.4004,50.5016,53.7058,57.013,60.4231,63.9362,67.5523,71.2714,75.0934,79.0185,83.0464,87.1774,91.4114,95.7483,100.188,104.731,109.377,114.126,118.978,123.932,128.99,134.151,139.414,144.781,150.251,155.823,155.823,216.548
0,5.03048,5.14664,4.17107,2.12006,-1.72476,-1.70552,-1.69681,-1.68393,-1.71266,-1.80001,-1.80551,-1.77759,-1.73802,-2.18066,-1.70165,-1.86296,-1.67678,-1.83273,-1.80285,-1.71784,-1.8135,-1.67157,-2.01551,-1.75247,-1.93583,-1.76961,-1.67249,-1.74513,-2.58464,-2.21763,-1.83743,-1.75424,-1.74131,-1.6904,-2.93324,-2.72822,-1.69844,-2.68913,-1.70385,-2.06366,-1.71909,-1.91784,-1.7145,-1.67038,-2.44122,-1.68407,-2.49833,-1.6759,-1.73136,-1.67038,-1.68239,-1.70727,-1.69442,-1.69118,-1.67858,-1.671,-3.18225,-1.68703,-1.79859,-1.85891,-1.71302,-1.71741,-1.79143,-1.68418,-1.67166,-1.6936,-1.69157,-1.69488,-2.69696,-1.72543,-1.74638,-1.69783,-1.67331,-2.05758,-1.92503,-1.67609,-1.76999,-1.68528,-1.68596,-1.68408,-1.67832,-1.79973,-1.77407,-1.71253,-1.7559,-1.67291,-1.86302,-1.79963,-1.856,-1.78746,-1.67172,-2.05333,-1.72705,-1.67038,-2.15294,-1.70888,-1.82824,-1.81878,-1.67901,-1.81549,-1.67083,-2.13721,-1.67886,-1.73766,-43.2523,-5.87545,104.2,99.6898,95.2823,90.9775,86.7754,82.6759,78.679,74.7849,70.9933,67.3044,63.7182,60.2346,56.8537,53.5754,50.3998,47.3268,44.3565,41.4888,38.7238,36.0615,33.5017,31.0447,28.6903,26.4385,24.2894,22.243,20.2992,18.458,16.7196,15.0837,13.5505,12.12,10.7921,9.56689,8.44432,7.4244,6.50712,5.69251,4.98054,4.37123,3.86456,3.46056,3.1592,2.96049,2.86444,2.87104,2.9803,3.1922,3.50676,3.92397,4.44383,5.06635,5.79152,6.61933,7.54981,8.58293,9.71871,10.9571,12.2982,13.742,15.2883,16.9374,18.6891,20.5434,22.5004,24.5601,26.7224,28.9873,31.3549,33.8252,36.3981,39.0737,41.8519,44.7327,47.7163,50.8024,53.9913,57.2827,60.6769,64.1736,67.7731,71.4752,75.2799,79.1873,83.1973,87.31,91.5254,95.8434,100.264,104.787,109.413,114.142,118.973,123.907,128.944,134.083,139.325,144.669,150.116,155.666,155.666,216.148
0,5.04167,5.1658,4.36504,2.36336,-1.78826,-1.78237,-1.78049,-1.82287,-1.78575,-1.82878,-1.83297,-1.81846,-1.79875,-2.08172,-1.84008,-1.87345,-1.80339,-1.85688,-1.83952,-1.79265,-1.84787,-1.78099,-1.98451,-1.8132,-1.93229,-1.90282,-1.77974,-1.87633,-2.40668,-2.13812,-1.87104,-1.81802,-1.81054,-1.81416,-2.67838,-2.52485,-1.78747,-2.49751,-1.79044,-2.03479,-1.79905,-2.0314,-1.83871,-1.78203,-2.3148,-1.80479,-2.35758,-1.77914,-1.80646,-1.78221,-1.80297,-1.79236,-1.81757,-1.78415,-1.7985,-1.78564,-2.86751,-1.78208,-1.84655,-1.88611,-1.79391,-1.79598,-1.83987,-1.78053,-1.78031,-1.82142,-1.78262,-1.82417,-2.47672,-1.79732,-1.80806,-1.83067,-1.78004,-2.00548,-2.06732,-1.77937,-1.91701,-1.77939,-1.82093,-1.81903,-1.81046,-1.82868,-1.81383,-1.78532,-1.91578,-1.80314,-1.85786,-1.97111,-2.0342,-1.96271,-1.78747,-2.24539,-1.78584,-1.79719,-2.35763,-1.78026,-2.02978,-2.02249,-1.78366,-2.02585,-1.79856,-2.38045,-1.84105,-1.7829,-33.2977,-5.99168,104.578,100.058,95.642,91.3284,87.1177,83.0099,79.0049,75.1028,71.3036,67.6073,64.0139,60.5233,57.1357,53.8509,50.669,47.5899,44.6138,41.7405,38.9701,36.3026,33.738,31.2763,28.9174,26.6614,24.5083,22.4581,20.5107,18.6663,16.9247,15.286,13.7502,12.3173,10.9872,9.76002,8.63573,7.61431,6.69578,5.88013,5.16735,4.55746,4.05045,3.64632,3.34508,3.14671,3.05122,3.05861,3.16889,3.38204,3.69808,4.117,4.6388,5.26347,5.99103,6.82147,7.75479,8.79099,9.93008,11.172,12.5169,13.9646,15.5152,17.1687,18.9251,20.7843,22.7464,24.8115,26.9793,29.2501,31.6238,34.1003,36.6797,39.362,42.1472,45.0352,48.0262,51.12,54.3167,57.6163,61.0187,64.5241,68.1323,71.8434,75.6574,79.5742,83.594,87.7166,91.9421,96.2705,100.702,105.236,109.873,114.613,119.456,124.401,129.45,134.601,139.856,145.213,150.673,156.236,156.236,216.86
0,5.0556,5.16602,4.22224,2.19926,-1.70847,-1.70706,-1.70731,-1.7841,-1.70865,-1.74527,-1.7509,-1.73843,-1.7211,-2.02346,-1.79152,-1.80235,-1.74158,-1.78838,-1.77102,-1.7208,-1.78371,-1.70954,-1.94514,-1.74798,-1.88945,-1.84329,-1.70736,-1.81023,-2.46006,-2.14614,-1.82735,-1.76235,-1.75359,-1.73753,-2.80492,-2.62571,-1.72417,-2.5991,-1.72952,-2.04332,-1.74307,-1.95805,-1.75661,-1.70738,-2.39338,-1.72392,-2.448,-1.71017,-1.7566,-1.70731,-1.72168,-1.73588,-1.73434,-1.72215,-1.71789,-1.70879,-3.06839,-1.71802,-1.81217,-1.864,-1.73769,-1.74064,-1.8017,-1.71401,-1.70707,-1.74,-1.7177,-1.74348,-2.57906,-1.73952,-1.75392,-1.75218,-1.70708,-1.99843,-2.01003,-1.70708,-1.84886,-1.70874,-1.74773,-1.74663,-1.73835,-1.76987,-1.75078,-1.71538,-1.86245,-1.73479,-1.79656,-1.93418,-2.01127,-1.9303,-1.72005,-2.27326,-1.7115,-1.73613,-2.42402,-1.70708,-2.03772,-2.0332,-1.721,-2.04681,-1.74843,-2.50074,-1.81566,-1.70706,-37.3083,-7.09562,104.782,100.249,95.8187,91.4918,87.268,83.1474,79.13,75.2157,71.4046,67.6967,64.0919,60.5903,57.1918,53.8966,50.7044,47.6155,44.6297,41.7471,38.9676,36.2913,33.7182,31.2482,28.8814,26.6178,24.4573,22.4,20.4459,18.5949,16.8471,15.2025,13.661,12.2227,10.8875,9.65554,8.52672,7.50106,6.57857,5.75925,5.04309,4.4301,3.92027,3.5136,3.2101,3.00977,2.9126,2.91859,3.02775,3.24008,3.55557,3.97422,4.49604,5.12103,5.84918,6.68049,7.61497,8.65262,9.79343,11.0374,12.3845,13.8348,15.3883,17.0449,18.8047,20.6677,22.6338,24.7031,26.8756,29.1512,31.53,34.012,36.5971,39.2854,42.0768,44.9714,47.9692,51.0701,54.2743,57.5815,60.992,64.5056,68.1223,71.8423,75.6654,79.5916,83.6211,87.7536,91.9894,96.3283,100.77,105.316,109.964,114.716,119.57,124.528,129.589,134.754,140.021,145.392,150.865,156.442,156.442,217.22
0,5.02322,5.05922,4.39247,2.57185,-1.86729,-1.86413,-1.86358,-1.91451,-1.86519,-1.89185,-1.89421,-1.88391,-1.87128,-2.07797,-1.93689,-1.92001,-1.89936,-1.90757,-1.89547,-1.86707,-1.90062,-1.87164,-1.99835,-1.87801,-1.95962,-2.00284,-1.8691,-1.97666,-2.32414,-2.11524,-1.91657,-1.88139,-1.87699,-1.9114,-2.54565,-2.42459,-1.86524,-2.40619,-1.86684,-2.04432,-1.87203,-2.11167,-1.93077,-1.8705,-2.27527,-1.89471,-2.31533,-1.86378,-1.88045,-1.8687,-1.88899,-1.87194,-1.90053,-1.86679,-1.8816,-1.86961,-2.78307,-1.86651,-1.9239,-1.9603,-1.87944,-1.8824,-1.92509,-1.86727,-1.86358,-1.88786,-1.87215,-1.8871,-2.52588,-1.89421,-1.9085,-1.88569,-1.86484,-2.12077,-2.03873,-1.86754,-1.92915,-1.87524,-1.87204,-1.87032,-1.86667,-1.96454,-1.94784,-1.90266,-1.90723,-1.8636,-2.02464,-1.9276,-1.95845,-1.91697,-1.87079,-2.06725,-1.93065,-1.86796,-2.11535,-1.91959,-1.92528,-1.91846,-1.89048,-1.91297,-1.87646,-2.07778,-1.8644,-1.9679,-31.2921,-4.22046,104.677,100.165,95.7561,91.4494,87.2453,83.1436,79.1445,75.2478,71.4537,67.762,64.1729,60.6862,57.3021,54.0205,50.8414,47.7647,44.7906,41.919,39.1499,36.4833,33.9192,31.4576,29.0985,26.8419,24.6879,22.6363,20.6872,18.8407,17.0966,15.455,13.916,12.4794,11.1454,9.91384,8.78481,7.75827,6.83424,6.01272,5.2937,4.67719,4.16317,3.75167,3.44267,3.23617,3.13217,3.13068,3.2317,3.43522,3.74124,4.14977,4.6608,5.27434,5.99038,6.80892,7.72997,8.75353,9.87958,11.1081,12.4392,13.8728,15.4089,17.0474,18.7885,20.6321,22.5782,24.6268,26.7779,29.0315,31.3876,33.8462,36.4073,39.071,41.8371,44.7057,47.6769,50.7505,53.9266,57.2053,60.5864,64.0701,67.6563,71.3449,75.1361,79.0298,83.026,87.1246,91.3258,95.6295,100.036,104.544,109.156,113.869,118.686,123.604,128.625,133.749,138.975,144.304,149.735,155.269,155.269,215.584
0,5.03453,5.04752,4.08307,2.49062,-1.83439,-1.83184,-1.83147,-1.88512,-1.83362,-1.8645,-1.86835,-1.85762,-1.84318,-2.08016,-1.89706,-1.9053,-1.85908,-1.89327,-1.87948,-1.84115,-1.88841,-1.83401,-2.01115,-1.8608,-1.96799,-1.94281,-1.832,-1.91633,-2.40722,-2.16556,-1.92124,-1.87211,-1.86575,-1.85664,-2.68094,-2.54359,-1.84452,-2.52711,-1.84938,-2.09681,-1.86117,-2.0214,-1.86683,-1.8315,-2.3854,-1.84139,-2.43604,-1.83627,-1.87952,-1.83161,-1.83761,-1.86434,-1.84385,-1.85288,-1.83404,-1.83153,-2.99497,-1.85238,-1.94865,-1.99945,-1.87931,-1.88447,-1.95011,-1.85424,-1.83851,-1.83689,-1.86481,-1.83666,-2.68929,-1.90219,-1.92349,-1.83636,-1.84578,-2.19825,-1.95483,-1.85249,-1.86593,-1.86727,-1.83182,-1.83157,-1.83173,-1.9918,-1.96878,-1.90621,-1.85342,-1.83508,-2.0605,-1.87106,-1.89785,-1.86393,-1.85227,-2.00095,-1.93365,-1.84549,-2.05279,-1.91544,-1.87709,-1.87206,-1.87445,-1.86919,-1.85394,-2.03222,-1.83471,-1.95944,-33.4827,-4.3694,104.709,100.185,95.7631,91.4444,87.2284,83.1152,79.1047,75.197,71.3919,67.6897,64.0901,60.5933,57.1992,53.9079,50.7193,47.6334,44.6502,41.7698,38.9922,36.3172,33.745,31.2756,28.9088,26.6449,24.4836,22.4251,20.4693,18.6162,16.8659,15.2183,13.6735,12.2314,10.892,9.65533,8.52142,7.49025,6.56181,5.73611,5.01314,4.3929,3.8754,3.46064,3.14861,2.93932,2.83276,2.82893,2.92784,3.12949,3.43387,3.84099,4.35084,4.96342,5.67875,6.4968,7.41759,8.44112,9.56738,10.7964,12.1281,13.5626,15.0998,16.7397,18.4824,20.3278,22.2759,24.3268,26.4804,28.7368,31.0958,33.5577,36.1222,38.7895,41.5595,44.4323,47.4078,50.486,53.667,56.9507,60.3371,63.8262,67.4181,71.1128,74.9102,78.8103,82.8131,86.9187,91.127,95.438,99.8518,104.368,108.988,113.71,118.534,123.462,128.492,133.625,138.861,144.199,149.64,155.184,155.184,215.611
0,5.05459,5.17723,4.97523,2.3767,-1.81191,-1.8245,-1.83118,-1.99497,-1.81206,-1.78514,-1.78475,-1.78628,-1.79371,-1.88395,-2.01017,-1.79091,-1.92832,-1.78781,-1.78532,-1.79472,-1.78685,-1.85014,-1.84279,-1.78521,-1.81842,-2.091,-1.83681,-2.04493,-2.13218,-1.94402,-1.796,-1.78466,-1.7849,-1.92706,-2.35206,-2.23376,-1.7939,-2.21542,-1.79095,-1.88583,-1.78653,-2.25104,-1.96589,-1.84069,-2.08281,-1.90099,-2.11549,-1.81358,-1.78491,-1.84078,-1.89666,-1.78902,-1.92628,-1.79679,-1.88737,-1.85383,-2.51534,-1.80111,-1.7902,-1.80447,-1.78876,-1.78788,-1.78801,-1.8071,-1.83534,-1.94102,-1.80216,-1.94836,-2.18893,-1.78847,-1.78546,-1.96574,-1.83895,-1.85758,-2.33075,-1.83548,-2.11933,-1.82166,-1.95858,-1.95662,-1.94027,-1.78465,-1.78607,-1.80624,-2.14014,-1.93342,-1.78668,-2.23742,-2.3358,-2.23268,-1.89869,-2.64705,-1.81382,-1.93701,-2.81728,-1.83683,-2.36977,-2.36432,-1.90177,-2.38125,-1.96214,-2.903,-2.07423,-1.83881,-29.7476,-7.45523,105.454,100.923,96.4948,92.17,87.9483,83.8297,79.8143,75.9021,72.093,68.387,64.7842,61.2845,57.888,54.5946,51.4043,48.3172,45.3333,42.4524,39.6748,37.0002,34.4289,31.9606,29.5955,27.3336,25.1748,23.1191,21.1666,19.3172,17.571,15.9279,14.388,12.9512,11.6176,10.3871,9.2597,8.23548,7.31441,6.49649,5.78171,5.17007,4.66158,4.25623,3.95403,3.75497,3.65905,3.66628,3.77666,3.99018,4.30684,4.72665,5.2496,5.8757,6.60494,7.43732,8.37285,9.41153,10.5533,11.7983,13.1464,14.5977,16.1521,17.8096,19.5703,21.4341,23.4011,25.4712,27.6445,29.9209,32.3004,34.7831,37.369,40.058,42.8501,45.7454,48.7438,51.8453,55.05,58.3579,61.7689,65.283,68.9003,72.6208,76.4443,80.371,84.4009,88.5339,92.7701,97.1094,101.552,106.097,110.746,115.498,120.353,125.311,130.372,135.537,140.805,146.175,151.649,157.226,157.226,218.004
